timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
11h 20m 1s,12.9,54.0,977.6,0.0000
11h 25m 1s,12.8,54.1,977.5,0.0000
11h 30m 1s,12.8,54.0,977.6,0.0000
11h 35m 1s,12.7,54.1,977.6,0.0000
11h 40m 1s,12.7,54.4,977.6,0.0000
11h 45m 1s,12.6,54.5,977.6,0.0000
11h 50m 1s,12.6,54.8,977.5,0.0000
11h 55m 1s,12.6,55.0,977.6,0.0000
12h 0m 1s,12.7,55.1,977.5,0.0000
12h 5m 1s,12.8,55.1,977.4,0.0000
12h 10m 1s,12.8,55.0,977.5,0.0000
12h 15m 1s,12.9,54.9,977.4,0.0000
12h 20m 1s,12.9,54.8,977.5,0.0000
12h 25m 1s,13.0,54.6,977.5,0.0000
12h 30m 1s,13.0,54.6,977.3,0.0000
12h 35m 1s,12.9,54.7,977.4,0.0000
12h 40m 1s,12.9,54.9,977.2,0.0000
12h 45m 1s,12.9,55.0,977.2,0.0000
12h 50m 1s,12.8,55.1,977.0,0.0000
12h 55m 1s,12.8,55.4,977.0,0.0000
13h 0m 1s,12.8,55.5,976.9,0.0000
13h 5m 1s,12.8,55.6,976.9,0.0000
13h 10m 1s,12.8,56.0,976.8,0.0000
13h 15m 1s,12.9,56.0,976.9,0.0000
13h 20m 1s,13.0,56.0,976.9,0.0000
13h 25m 1s,13.1,55.8,976.9,0.0000
13h 30m 1s,13.1,55.8,977.0,0.0000
13h 35m 1s,13.1,55.6,976.9,0.0000
13h 40m 1s,13.2,55.6,976.9,0.0000
13h 45m 1s,13.2,55.5,977.0,0.0000
13h 50m 1s,13.3,55.3,976.9,0.0000
13h 55m 1s,13.4,55.1,977.0,0.0000
14h 0m 1s,13.5,54.9,976.8,0.0000
14h 5m 1s,13.5,55.1,976.8,0.0000
14h 10m 1s,13.4,55.6,976.6,0.0000
14h 15m 1s,13.4,55.8,976.6,0.0000
14h 20m 1s,13.4,55.7,976.6,0.0000
14h 25m 1s,13.4,56.0,976.6,0.0000
14h 30m 1s,13.3,56.5,976.6,0.0000
14h 35m 1s,13.4,56.7,976.6,0.0000
14h 40m 1s,13.7,56.3,976.7,0.0000
14h 45m 1s,14.0,55.8,976.7,0.0000
14h 50m 1s,14.4,55.3,976.6,0.0000
14h 55m 1s,14.6,54.9,976.7,0.0000
15h 0m 1s,15.0,53.8,976.8,0.0000
15h 5m 1s,15.3,52.7,976.7,0.0000
15h 10m 1s,15.7,52.0,976.8,0.0000
15h 15m 1s,15.9,51.7,976.8,0.0000
15h 20m 1s,16.3,50.9,976.8,0.0000
15h 25m 1s,17.2,49.3,976.7,0.0000
15h 30m 1s,17.6,48.1,976.6,0.0000
15h 35m 1s,18.1,47.3,976.5,0.0000
15h 40m 1s,18.7,45.8,976.5,0.0000
15h 45m 2s,19.3,44.5,976.5,0.0000
15h 50m 2s,19.7,44.2,976.8,0.0000
15h 55m 2s,19.4,44.1,976.8,0.0000
16h 0m 2s,19.1,45.0,976.7,0.0000
16h 5m 2s,18.7,46.0,976.8,0.0000
16h 10m 2s,19.8,44.9,976.7,0.0000
16h 15m 2s,21.1,42.1,976.9,0.0000
16h 20m 2s,21.9,40.3,976.9,0.0000
16h 25m 2s,22.0,40.0,976.9,0.0000
16h 30m 2s,21.7,40.8,976.8,0.0000
16h 35m 2s,21.9,40.9,976.9,0.0000
16h 40m 2s,23.6,38.4,976.7,0.0000
16h 45m 2s,25.0,35.3,976.8,0.0000
16h 50m 2s,25.4,34.2,976.8,0.0000
16h 55m 2s,25.7,33.9,976.7,0.0000
17h 0m 2s,26.0,33.8,976.7,0.0000
17h 5m 2s,26.6,32.8,976.9,0.0000
17h 10m 2s,27.5,32.1,976.8,0.0000
17h 15m 2s,28.4,30.5,976.8,0.0000
17h 20m 2s,29.7,28.5,976.7,0.0000
17h 25m 2s,30.9,26.3,976.8,0.0000
17h 30m 2s,32.2,24.8,976.6,0.0000
17h 35m 2s,32.5,24.1,976.5,0.0000
17h 40m 2s,32.7,23.7,976.4,0.0000
17h 45m 2s,33.7,22.8,976.3,0.0000
17h 50m 2s,34.0,21.3,976.3,0.0000
17h 55m 2s,34.4,20.9,976.4,0.0000
18h 0m 2s,34.8,21.5,976.4,0.0000
18h 5m 2s,35.7,20.0,976.3,0.0000
18h 10m 2s,36.8,19.2,976.3,0.0000
18h 15m 2s,37.2,18.0,976.2,0.0000
18h 20m 2s,37.4,17.4,976.1,0.0000
18h 25m 2s,37.2,18.2,976.1,0.0000
18h 30m 2s,36.4,18.6,976.1,0.0000
18h 35m 2s,36.3,18.2,976.1,0.0000
18h 40m 2s,37.4,17.7,976.0,0.0000
18h 45m 2s,36.7,17.0,975.8,0.0000
18h 50m 2s,34.0,20.1,975.9,0.0000
18h 55m 2s,33.9,21.4,975.9,0.0000
19h 0m 2s,34.2,20.6,975.9,0.0000
19h 5m 2s,33.2,21.6,975.7,0.0000
19h 10m 2s,33.6,22.1,975.7,0.0000
19h 15m 2s,34.0,21.2,975.6,0.0000
19h 20m 2s,34.2,20.5,975.7,0.0000
19h 25m 2s,34.8,21.6,975.8,0.0000
19h 30m 2s,33.9,21.8,975.7,0.0000
19h 35m 2s,34.1,21.4,975.6,0.0000
19h 40m 2s,34.5,21.4,975.7,0.0000
19h 45m 2s,33.7,22.6,975.8,0.0000
19h 50m 2s,34.4,22.0,975.5,0.0000
19h 55m 2s,34.7,21.9,975.4,0.0000
20h 0m 2s,34.6,21.4,975.4,0.0000
20h 5m 2s,33.4,22.3,975.2,0.0000
20h 10m 2s,33.4,23.2,975.2,0.0000
20h 15m 2s,33.7,22.9,975.1,0.0000
20h 20m 2s,34.3,22.3,975.1,0.0000
20h 25m 2s,35.3,20.3,974.8,0.0000
20h 30m 2s,33.8,21.9,974.7,0.0000
20h 35m 2s,33.6,21.4,974.9,0.0000
20h 40m 2s,34.3,20.7,975.1,0.0000
20h 45m 2s,35.3,19.9,975.2,0.0000
20h 50m 2s,36.0,19.9,975.0,0.0000
20h 55m 2s,36.2,19.5,975.0,0.0000
21h 0m 2s,35.7,19.6,975.2,0.0000
21h 5m 2s,33.6,21.7,975.1,0.0000
21h 10m 2s,31.8,23.2,975.1,0.0000
21h 15m 2s,31.0,25.9,975.2,0.0000
21h 20m 2s,30.4,26.8,975.4,0.0000
21h 25m 2s,30.2,27.2,975.5,0.0000
21h 30m 2s,29.7,27.6,975.4,0.0000
21h 35m 2s,29.3,28.7,975.3,0.0000
21h 40m 2s,28.6,29.1,975.2,0.0000
21h 45m 2s,28.4,29.7,975.2,0.0000
21h 50m 2s,28.0,30.2,975.2,0.0000
21h 55m 2s,27.5,30.8,975.0,0.0000
22h 0m 2s,27.1,31.2,975.0,0.0000
22h 5m 2s,27.1,31.3,974.8,0.0000
22h 10m 2s,27.0,31.1,974.7,0.0000
22h 15m 2s,26.9,31.1,974.6,0.0000
22h 20m 2s,27.1,31.0,974.9,0.0000
22h 25m 2s,27.0,32.7,975.0,0.0000
22h 30m 2s,26.5,36.9,974.8,0.0000
22h 35m 2s,26.2,40.7,974.8,0.0000
22h 40m 2s,26.0,39.6,974.4,0.0000
22h 45m 2s,26.1,39.7,974.6,0.0000
22h 50m 2s,26.3,41.2,974.7,0.0000
22h 55m 2s,26.3,40.8,974.7,0.0000
23h 0m 2s,25.9,38.6,974.3,0.0000
23h 5m 2s,25.5,39.5,974.6,0.0000
23h 10m 2s,25.6,37.7,974.5,0.0000
23h 15m 2s,25.9,38.9,974.7,0.0000
23h 20m 2s,26.1,38.2,974.5,0.0000
23h 25m 2s,26.0,38.2,974.2,0.0000
23h 30m 2s,25.8,37.8,973.9,0.0000
23h 35m 2s,25.7,38.4,974.1,0.0000
23h 40m 2s,25.8,39.2,974.6,0.0000
23h 45m 2s,26.0,39.2,974.4,0.0000
23h 50m 2s,25.8,39.4,974.3,0.0000
23h 55m 2s,25.5,40.8,974.4,0.0000
24h 0m 3s,25.7,41.2,974.3,0.0000
24h 5m 3s,25.9,40.7,974.2,0.0000
24h 10m 3s,26.1,39.4,974.1,0.0000
24h 15m 3s,26.5,40.0,974.0,0.0000
24h 20m 3s,26.8,37.9,973.8,0.0000
24h 25m 3s,26.8,38.4,973.6,0.0000
24h 30m 3s,27.0,37.2,973.5,0.0000
24h 35m 3s,27.3,36.7,973.4,0.0000
24h 40m 3s,27.4,36.0,973.4,0.0000
24h 45m 3s,27.4,35.4,973.5,0.0000
24h 50m 3s,27.2,35.8,973.5,0.0000
24h 55m 3s,27.1,36.4,973.2,0.0000
25h 0m 3s,27.0,36.0,973.2,0.0000
25h 5m 3s,27.0,36.1,973.2,0.0000
25h 10m 3s,27.3,35.8,973.3,0.0000
25h 15m 3s,27.6,35.3,973.3,0.0000
25h 20m 3s,27.9,35.0,973.3,0.0000
25h 25m 3s,28.2,33.4,973.2,0.0000
25h 30m 3s,28.4,32.8,973.1,0.0000
25h 35m 3s,28.5,32.8,972.9,0.0000
25h 40m 3s,28.3,31.4,972.9,0.0000
25h 45m 3s,28.1,30.9,973.0,0.0000
25h 50m 3s,28.0,30.7,972.9,0.0000
25h 55m 3s,28.0,29.5,972.9,0.0000
26h 0m 3s,28.2,27.4,972.9,0.0000
26h 5m 3s,28.1,27.2,972.8,0.0000
26h 10m 3s,27.7,27.4,972.8,0.0000
26h 15m 3s,27.6,27.0,972.7,0.0000
26h 20m 3s,27.7,27.0,972.7,0.0000
26h 25m 3s,27.6,27.1,972.7,0.0000
26h 30m 3s,27.5,27.1,972.6,0.0000
26h 35m 3s,27.3,27.0,972.7,0.0000
26h 40m 3s,27.3,27.2,972.5,0.0000
26h 45m 3s,27.2,27.7,972.5,0.0000
26h 50m 3s,27.3,27.3,972.4,0.0000
26h 55m 3s,27.2,27.4,972.3,0.0000
27h 0m 3s,27.2,27.7,972.3,0.0000
27h 5m 3s,27.1,28.3,972.1,0.0000
27h 10m 3s,27.0,28.6,972.0,0.0000
27h 15m 3s,26.8,29.1,971.8,0.0000
27h 20m 3s,26.7,29.5,971.8,0.0000
27h 25m 3s,26.6,29.7,971.7,0.0000
27h 30m 3s,26.6,29.9,971.7,0.0000
27h 35m 3s,26.5,30.1,971.7,0.0000
27h 40m 3s,26.3,30.5,971.6,0.0000
27h 45m 3s,26.2,30.7,971.7,0.0000
27h 50m 3s,26.0,31.2,971.7,0.0000
27h 55m 3s,25.9,31.6,971.8,0.0000
28h 0m 3s,25.7,31.9,971.8,0.0000
28h 5m 3s,25.5,32.3,971.8,0.0000
28h 10m 3s,25.4,32.5,971.8,0.0000
28h 15m 3s,25.5,32.3,971.8,0.0000
28h 20m 3s,25.5,32.2,971.9,0.0000
28h 25m 3s,25.4,32.3,972.1,0.0000
28h 30m 3s,25.8,31.8,972.2,0.0000
28h 35m 3s,25.2,32.9,972.2,0.0000
28h 40m 3s,25.1,32.9,972.4,0.0000
28h 45m 3s,25.1,33.3,972.5,0.0000
28h 50m 3s,25.2,33.3,972.5,0.0000
28h 55m 3s,25.2,33.2,972.7,0.0000
29h 0m 3s,25.1,33.4,972.7,0.0000
29h 5m 3s,25.1,33.3,972.8,0.0000
29h 10m 3s,25.1,33.6,972.8,0.0000
29h 15m 3s,25.0,33.4,972.9,0.0000
29h 20m 3s,25.0,33.3,973.0,0.0000
29h 25m 3s,24.9,33.4,973.0,0.0000
29h 30m 3s,24.9,33.3,973.1,0.0000
29h 35m 3s,24.8,33.7,973.2,0.0000
29h 40m 3s,24.7,33.8,973.1,0.0000
29h 45m 3s,24.8,33.5,973.1,0.0000
29h 50m 3s,24.8,33.8,973.1,0.0000
29h 55m 3s,24.7,33.3,973.0,0.0000
30h 0m 3s,24.6,33.7,973.0,0.0000
30h 5m 3s,24.6,33.7,973.1,0.0000
30h 10m 3s,24.5,33.3,973.0,0.0000
30h 15m 3s,24.6,33.1,972.9,0.0000
30h 20m 3s,24.5,33.4,972.9,0.0000
30h 25m 3s,24.4,33.5,972.9,0.0000
30h 30m 3s,24.4,33.3,972.8,0.0000
30h 35m 3s,24.4,33.1,972.7,0.0000
30h 40m 3s,24.3,33.1,972.7,0.0000
30h 45m 3s,24.3,33.3,972.7,0.0000
30h 50m 3s,24.1,33.3,972.7,0.0000
30h 55m 3s,24.2,33.1,972.6,0.0000
31h 0m 3s,24.1,33.4,972.5,0.0000
31h 5m 3s,24.1,32.8,972.4,0.0000
31h 10m 3s,24.1,32.9,972.5,0.0000
31h 15m 3s,24.4,32.2,972.5,0.0000
31h 20m 3s,24.3,32.2,972.4,0.0000
31h 25m 3s,24.4,32.3,972.5,0.0000
31h 30m 3s,24.4,32.2,972.6,0.0000
31h 35m 3s,24.5,33.1,972.6,0.0000
31h 40m 3s,24.2,34.2,972.4,0.0000
31h 45m 3s,24.1,34.2,972.4,0.0000
31h 50m 3s,24.1,33.6,972.2,0.0000
31h 55m 3s,24.0,33.4,972.3,0.0000
32h 0m 3s,24.1,33.0,972.5,0.0000
32h 5m 3s,24.3,33.3,972.6,0.0000
32h 10m 3s,24.1,34.9,972.9,0.0000
32h 15m 4s,23.9,36.9,973.3,0.0000
32h 20m 4s,23.9,38.1,973.7,0.0000
32h 25m 4s,23.8,40.1,974.6,0.0000
32h 30m 4s,23.0,46.7,975.5,0.0000
32h 35m 4s,20.4,59.4,974.9,0.2794
32h 40m 4s,19.2,64.3,975.2,0.0000
32h 45m 4s,18.9,66.6,975.8,0.0000
32h 50m 4s,18.7,67.5,976.6,0.0000
32h 55m 4s,18.4,69.4,976.5,0.0000
33h 0m 4s,18.2,70.5,976.7,0.0000
33h 5m 4s,18.0,71.0,976.7,0.0000
33h 10m 4s,17.9,70.9,976.6,0.0000
33h 15m 4s,17.8,71.2,976.5,0.0000
33h 20m 4s,17.8,71.4,976.6,0.0000
33h 25m 4s,17.8,71.6,976.8,0.0000
33h 30m 4s,17.7,72.1,976.4,0.0000
33h 35m 4s,17.7,71.9,975.7,0.0000
33h 40m 4s,17.6,72.2,975.7,0.0000
33h 45m 4s,17.5,72.8,976.0,0.0000
33h 50m 4s,17.4,73.1,976.0,0.0000
33h 55m 4s,17.4,73.1,975.8,0.0000
34h 0m 4s,17.5,72.9,976.0,0.0000
34h 5m 4s,17.5,73.0,976.2,0.0000
34h 10m 4s,17.6,73.1,976.1,0.0000
34h 15m 4s,17.6,73.0,976.1,0.0000
34h 20m 4s,17.6,73.0,976.2,0.0000
34h 25m 4s,17.7,72.9,976.7,0.0000
34h 30m 4s,17.6,73.2,977.1,0.0000
34h 35m 4s,17.5,73.6,977.0,0.0000
34h 40m 4s,17.6,73.0,976.9,0.0000
34h 45m 4s,17.4,73.5,976.8,0.0000
34h 50m 4s,17.4,73.5,976.7,0.0000
34h 55m 4s,17.5,73.3,976.7,0.0000
35h 0m 4s,17.5,73.1,976.6,0.0000
35h 5m 4s,17.5,73.1,976.6,0.0000
35h 10m 4s,17.4,72.9,976.6,0.0000
35h 15m 4s,17.2,73.4,976.4,0.0000
35h 20m 4s,17.1,73.5,976.3,0.0000
35h 25m 4s,17.2,73.8,976.3,0.0000
35h 30m 4s,17.1,73.9,975.9,0.0000
35h 35m 4s,17.0,74.3,975.3,0.0000
35h 40m 4s,17.1,73.9,974.3,0.0000
35h 45m 4s,17.0,74.2,974.2,0.0000
35h 50m 4s,17.0,74.2,974.3,0.0000
35h 55m 4s,17.0,74.3,974.4,0.0000
36h 0m 4s,17.0,74.3,974.3,0.0000
36h 5m 4s,16.9,74.4,974.3,0.0000
36h 10m 4s,16.9,74.4,974.6,0.0000
36h 15m 4s,16.9,74.3,975.0,0.0000
36h 20m 4s,16.9,74.3,974.9,0.0000
36h 25m 4s,16.9,74.3,974.8,0.0000
36h 30m 4s,16.8,74.4,974.9,0.0000
36h 35m 4s,17.0,73.9,975.1,0.0000
36h 40m 4s,17.0,73.7,975.2,0.0000
36h 45m 4s,16.9,73.7,975.3,0.0000
36h 50m 4s,17.0,73.4,975.4,0.0000
36h 55m 4s,16.9,73.8,975.4,0.0000
37h 0m 4s,16.9,73.8,975.2,0.0000
37h 5m 4s,16.9,73.8,975.1,0.0000
37h 10m 4s,16.9,73.8,975.2,0.0000
37h 15m 4s,16.9,73.7,975.4,0.0000
37h 20m 4s,17.0,73.5,975.6,0.0000
37h 25m 4s,17.0,73.6,975.8,0.0000
37h 30m 4s,16.9,73.7,975.9,0.0000
37h 35m 4s,17.1,73.3,975.8,0.0000
37h 40m 4s,17.1,73.2,975.9,0.0000
37h 45m 4s,17.0,73.4,975.7,0.0000
37h 50m 4s,17.0,73.5,975.7,0.0000
37h 55m 4s,17.1,73.2,975.7,0.0000
38h 0m 4s,17.1,73.2,975.7,0.0000
38h 5m 4s,17.0,73.4,975.8,0.0000
38h 10m 4s,17.0,73.2,975.7,0.0000
38h 15m 4s,17.2,72.9,975.7,0.0000
38h 20m 4s,17.2,72.7,975.5,0.0000
38h 25m 4s,17.2,72.6,975.5,0.0000
38h 30m 4s,17.2,72.5,975.6,0.0000
38h 35m 4s,17.2,72.6,976.0,0.0000
38h 40m 4s,17.3,72.6,975.9,0.0000
38h 45m 4s,17.4,72.6,976.0,0.0000
38h 50m 4s,17.5,72.7,976.2,0.0000
38h 55m 4s,17.6,72.4,976.3,0.0000
39h 0m 4s,17.7,72.5,976.4,0.0000
39h 5m 4s,17.9,72.1,976.5,0.0000
39h 10m 4s,18.0,72.1,976.7,0.0000
39h 15m 4s,18.4,72.1,976.7,0.0000
39h 20m 4s,18.8,71.9,976.7,0.0000
39h 25m 4s,18.6,71.7,976.7,0.0000
39h 30m 4s,18.3,71.5,976.8,0.0000
39h 35m 4s,18.2,71.7,976.8,0.0000
39h 40m 4s,18.2,71.4,976.7,0.0000
39h 45m 4s,18.4,71.2,976.8,0.0000
39h 50m 4s,18.3,71.6,976.8,0.0000
39h 55m 4s,18.2,72.4,976.9,0.0000
40h 0m 4s,18.2,73.2,976.8,0.0000
40h 5m 4s,18.4,73.5,977.0,0.0000
40h 10m 5s,18.5,73.5,976.9,0.0000
40h 15m 5s,18.7,72.9,977.0,0.0000
40h 20m 5s,18.7,73.1,977.2,0.0000
40h 25m 5s,18.6,73.1,977.4,0.0000
40h 30m 5s,18.8,73.1,977.4,0.0000
40h 35m 5s,18.7,73.5,977.5,5.5880
40h 40m 5s,18.8,73.1,977.5,0.0000
40h 45m 5s,18.9,72.9,977.6,0.0000
40h 50m 5s,18.7,73.0,977.6,0.0000
40h 55m 5s,18.5,73.3,977.6,0.0000
41h 0m 5s,18.6,73.1,977.5,0.0000
41h 5m 5s,18.5,72.9,977.6,4.4704
41h 10m 5s,18.5,73.1,977.6,46.9392
41h 15m 5s,18.5,73.2,977.6,70.9676
41h 20m 5s,18.6,73.1,977.4,3.6322
41h 25m 5s,18.7,72.9,977.5,0.8382
41h 30m 5s,18.8,72.9,977.5,0.5588
41h 35m 5s,19.0,72.8,977.6,4.4704
41h 40m 5s,19.1,72.6,977.6,0.2794
41h 45m 5s,19.2,72.6,977.7,2.5146
41h 50m 5s,19.2,72.5,977.8,0.5588
41h 55m 5s,19.2,72.5,977.8,0.2794
42h 0m 5s,19.4,71.6,977.9,12.8524
42h 5m 5s,19.4,71.7,978.2,20.3962
42h 10m 5s,19.3,71.5,978.2,3.3528
42h 15m 5s,19.3,71.4,978.2,0.5588
42h 20m 5s,19.2,71.4,977.8,0.0000
42h 25m 5s,19.3,71.2,977.9,0.0000
42h 30m 5s,19.2,71.5,977.9,1.3970
42h 35m 5s,19.3,71.5,977.9,0.0000
42h 40m 5s,19.3,71.4,977.5,0.2794
42h 45m 5s,19.2,71.9,977.7,0.8382
42h 50m 5s,19.3,72.0,978.0,0.0000
42h 55m 5s,19.6,72.1,978.1,0.0000
43h 0m 5s,19.7,71.9,978.3,27.6606
43h 5m 5s,19.6,71.6,978.3,0.0000
43h 10m 5s,19.5,71.5,978.3,0.2794
43h 15m 5s,19.3,71.9,978.3,0.2794
43h 20m 5s,19.2,72.0,978.3,0.0000
43h 25m 5s,19.0,71.1,978.4,1.1176
43h 30m 5s,18.5,69.8,978.3,0.2794
43h 35m 5s,18.3,69.9,978.5,0.2794
43h 40m 5s,17.9,70.8,978.3,0.0000
43h 45m 5s,17.6,70.7,978.3,0.0000
43h 50m 5s,17.4,70.9,978.2,0.0000
43h 55m 5s,17.4,71.5,978.2,0.2794
44h 0m 5s,17.2,70.8,978.3,0.0000
44h 5m 5s,16.8,70.4,978.4,0.0000
44h 10m 5s,16.8,70.3,978.4,0.2794
44h 15m 5s,16.9,70.0,978.1,0.0000
44h 20m 5s,17.1,69.6,978.3,0.0000
44h 25m 5s,17.1,69.6,978.5,0.0000
44h 30m 5s,17.2,69.2,978.5,0.0000
44h 35m 5s,16.9,69.7,978.5,0.0000
