timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
11h 50m 1s,27.1,31.5,985.6,0.0000
11h 55m 1s,27.6,30.7,985.6,0.0000
12h 0m 1s,28.5,28.7,985.6,0.0000
12h 5m 1s,29.7,26.7,985.7,0.0000
12h 10m 1s,31.5,24.1,985.9,1.1176
12h 15m 1s,32.1,22.9,985.9,0.0000
12h 20m 1s,32.9,22.0,985.8,0.0000
12h 25m 1s,32.5,22.6,985.8,0.2794
12h 30m 1s,32.0,24.1,986.0,0.0000
12h 35m 1s,32.7,22.5,985.8,0.0000
12h 40m 1s,33.2,21.8,985.9,0.0000
12h 45m 1s,33.7,22.8,985.9,0.0000
12h 50m 1s,34.1,21.1,985.8,0.0000
12h 55m 1s,34.3,21.1,985.8,0.0000
13h 0m 1s,33.8,21.3,985.8,0.0000
13h 5m 1s,33.6,21.2,985.8,0.0000
13h 10m 1s,34.5,21.1,985.8,0.0000
13h 15m 1s,35.9,18.9,985.8,0.0000
13h 20m 1s,37.0,17.5,985.8,0.0000
13h 25m 1s,37.9,16.1,985.6,0.2794
13h 30m 1s,38.9,15.1,985.7,0.0000
13h 35m 1s,39.4,13.5,985.5,0.0000
13h 40m 1s,40.2,14.7,985.3,0.2794
13h 45m 1s,40.9,12.7,985.3,0.0000
13h 50m 1s,41.3,11.3,985.3,0.2794
13h 55m 1s,41.6,10.7,985.5,0.0000
14h 0m 1s,41.2,11.1,985.4,0.2794
14h 5m 1s,40.9,12.0,985.4,0.0000
14h 10m 1s,40.3,11.6,985.5,0.2794
14h 15m 1s,40.1,12.6,985.4,0.0000
14h 20m 1s,40.3,12.6,985.5,0.0000
14h 25m 1s,38.9,13.3,985.6,0.0000
14h 30m 1s,38.2,14.1,985.5,0.0000
14h 35m 1s,38.2,14.0,985.6,0.0000
14h 40m 1s,37.1,15.0,985.7,0.0000
14h 45m 1s,36.3,15.5,985.6,0.0000
14h 50m 1s,36.3,16.1,985.6,0.2794
14h 55m 1s,35.8,16.1,985.6,0.0000
15h 0m 1s,35.4,17.0,985.7,0.0000
15h 5m 1s,34.9,17.9,985.8,0.0000
15h 10m 1s,34.5,19.6,985.8,0.0000
15h 15m 1s,34.0,19.4,985.8,0.0000
15h 20m 1s,33.5,20.7,985.9,0.0000
15h 25m 1s,33.0,21.7,985.8,0.0000
15h 30m 1s,32.8,22.3,985.9,0.2794
15h 35m 1s,32.8,22.6,985.9,0.0000
15h 40m 1s,32.8,21.0,985.9,0.0000
15h 45m 2s,32.7,21.4,986.1,0.0000
15h 50m 2s,32.7,21.2,986.1,0.0000
15h 55m 2s,32.3,21.7,986.2,0.0000
16h 0m 2s,32.5,22.8,986.2,0.2794
16h 5m 2s,32.2,22.5,986.2,0.0000
16h 10m 2s,31.8,22.4,986.3,0.0000
16h 15m 2s,31.8,22.9,986.3,0.0000
16h 20m 2s,31.7,23.0,986.4,0.0000
16h 25m 2s,31.8,23.8,986.4,0.0000
16h 30m 2s,32.0,23.2,986.4,0.0000
16h 35m 2s,32.1,23.1,986.3,0.0000
16h 40m 2s,32.0,22.9,986.3,0.0000
16h 45m 2s,31.9,23.6,986.4,0.0000
16h 50m 2s,31.8,22.5,986.3,0.0000
16h 55m 2s,31.6,23.2,986.3,0.0000
17h 0m 2s,31.4,22.2,986.3,0.0000
17h 5m 2s,31.2,22.3,986.4,0.2794
17h 10m 2s,31.0,21.7,986.4,0.0000
17h 15m 2s,30.9,22.2,986.4,0.0000
17h 20m 2s,30.8,21.4,986.3,0.0000
17h 25m 2s,30.8,22.0,986.4,0.0000
17h 30m 2s,30.8,21.4,986.4,0.0000
17h 35m 2s,30.8,22.0,986.4,0.0000
17h 40m 2s,30.6,22.0,986.3,0.0000
17h 45m 2s,30.6,22.5,986.4,0.0000
17h 50m 2s,30.5,22.8,986.4,0.0000
17h 55m 2s,30.7,23.4,986.3,0.2794
18h 0m 2s,30.8,23.5,986.3,0.0000
18h 5m 2s,30.9,23.9,986.3,0.0000
18h 10m 2s,30.9,23.5,986.3,0.0000
18h 15m 2s,30.8,23.7,986.2,0.2794
18h 20m 2s,31.1,24.0,986.2,0.0000
18h 25m 2s,31.4,22.8,986.2,0.0000
18h 30m 2s,31.5,22.7,986.2,0.0000
18h 35m 2s,31.3,23.5,986.2,0.0000
18h 40m 2s,31.5,23.7,986.3,0.2794
18h 45m 2s,31.3,23.3,986.3,0.0000
18h 50m 2s,31.4,24.1,986.4,0.0000
18h 55m 2s,31.5,24.6,986.4,0.0000
19h 0m 2s,31.7,24.0,986.4,0.0000
19h 5m 2s,31.5,23.5,986.4,0.0000
19h 10m 2s,31.2,24.1,986.4,0.0000
19h 15m 2s,31.1,24.5,986.3,0.0000
19h 20m 2s,31.2,25.1,986.4,0.0000
19h 25m 2s,31.1,24.6,986.4,0.2794
19h 30m 2s,30.8,23.9,986.4,0.0000
19h 35m 2s,30.7,24.0,986.4,0.0000
19h 40m 2s,30.6,25.5,986.4,0.0000
19h 45m 2s,30.9,24.6,986.4,0.0000
19h 50m 2s,30.8,24.3,986.4,0.0000
19h 55m 2s,30.6,23.8,986.5,0.0000
20h 0m 2s,30.3,24.2,986.4,0.0000
20h 5m 2s,30.2,23.7,986.6,0.0000
20h 10m 2s,29.7,24.4,986.6,0.5588
20h 15m 2s,29.5,25.1,986.6,0.2794
20h 20m 2s,29.2,26.1,986.6,0.5588
20h 25m 2s,29.0,26.3,986.7,0.0000
20h 30m 2s,28.9,26.7,986.7,0.0000
20h 35m 2s,28.9,27.1,986.7,0.0000
20h 40m 2s,28.7,26.9,986.6,0.0000
20h 45m 2s,28.6,27.4,986.6,0.0000
20h 50m 2s,28.5,27.0,986.5,0.0000
20h 55m 2s,28.5,27.8,986.6,0.0000
21h 0m 2s,28.5,28.0,986.6,0.0000
21h 5m 2s,28.6,28.4,986.6,0.0000
21h 10m 2s,28.6,27.4,986.7,0.0000
21h 15m 2s,28.6,27.3,986.7,0.0000
21h 20m 2s,28.7,27.5,986.7,0.0000
21h 25m 2s,28.8,27.7,986.7,0.0000
21h 30m 2s,28.9,28.0,986.8,0.0000
21h 35m 2s,28.7,28.2,986.8,0.0000
21h 40m 2s,28.4,28.6,986.8,0.0000
21h 45m 2s,28.2,29.0,986.7,0.0000
21h 50m 2s,28.0,29.9,986.8,0.0000
21h 55m 2s,27.9,29.7,986.7,0.0000
22h 0m 2s,27.8,30.1,986.8,0.2794
22h 5m 2s,27.8,30.2,986.7,0.2794
22h 10m 2s,27.8,30.8,986.8,0.0000
22h 15m 2s,27.8,30.8,986.8,0.0000
22h 20m 2s,27.7,31.0,986.9,0.5588
22h 25m 2s,27.5,32.7,987.0,0.2794
22h 30m 2s,27.4,33.5,987.1,0.0000
22h 35m 2s,27.1,34.6,987.2,0.0000
22h 40m 2s,27.0,35.2,987.3,0.5588
22h 45m 2s,26.7,35.4,987.3,0.0000
22h 50m 2s,26.5,35.4,987.4,0.0000
22h 55m 2s,26.4,36.1,987.4,0.8382
23h 0m 2s,26.3,36.3,987.6,0.2794
23h 5m 2s,26.3,36.4,987.5,0.0000
23h 10m 2s,26.2,36.9,987.6,0.8382
23h 15m 2s,26.2,37.3,987.6,0.0000
23h 20m 2s,26.1,37.3,987.6,0.0000
23h 25m 2s,26.0,38.9,987.5,0.0000
23h 30m 2s,25.9,39.1,987.6,0.0000
23h 35m 2s,25.9,37.9,987.6,0.0000
23h 40m 2s,25.8,36.4,987.5,0.0000
23h 45m 2s,25.7,36.7,987.5,0.0000
23h 50m 2s,25.7,36.7,987.7,0.0000
23h 55m 2s,25.6,37.3,987.7,0.0000
24h 0m 3s,25.6,37.3,987.8,0.2794
24h 5m 3s,25.5,37.8,987.7,0.0000
24h 10m 3s,25.4,38.1,987.8,0.2794
24h 15m 3s,25.3,39.1,987.8,0.0000
24h 20m 3s,25.2,40.3,987.9,0.0000
24h 25m 3s,25.1,40.8,987.9,0.0000
24h 30m 3s,25.0,40.9,988.0,0.0000
24h 35m 3s,24.9,40.7,988.0,0.0000
24h 40m 3s,24.9,41.0,988.1,0.0000
24h 45m 3s,24.7,42.5,988.1,0.0000
24h 50m 3s,24.6,41.5,988.1,0.0000
24h 55m 3s,24.5,41.3,988.1,0.0000
25h 0m 3s,24.5,41.2,988.1,0.0000
25h 5m 3s,24.5,41.8,988.2,0.0000
25h 10m 3s,24.4,42.5,988.3,0.0000
25h 15m 3s,24.2,42.7,988.3,0.0000
25h 20m 3s,24.1,43.1,988.3,0.0000
25h 25m 3s,23.9,43.7,988.4,0.0000
25h 30m 3s,23.6,44.1,988.4,0.0000
25h 35m 3s,23.4,44.6,988.5,0.0000
25h 40m 3s,23.1,45.1,988.4,0.0000
25h 45m 3s,22.9,45.2,988.4,0.0000
25h 50m 3s,22.6,45.7,988.5,0.0000
25h 55m 3s,22.4,46.5,988.5,0.0000
26h 0m 3s,22.1,47.2,988.6,1.1176
26h 5m 3s,21.9,47.6,988.5,0.0000
26h 10m 3s,21.6,48.3,988.6,0.0000
26h 15m 3s,21.5,48.6,988.5,0.0000
26h 20m 3s,21.3,49.4,988.7,0.0000
26h 25m 3s,21.2,49.6,988.6,0.0000
26h 30m 3s,21.0,50.0,988.6,0.0000
26h 35m 3s,20.9,50.2,988.6,0.2794
26h 40m 3s,20.7,50.8,988.7,0.0000
26h 45m 3s,20.5,51.4,988.7,0.0000
26h 50m 3s,20.4,51.8,988.7,0.2794
26h 55m 3s,20.2,52.0,988.8,0.0000
27h 0m 3s,20.1,52.2,988.8,0.0000
27h 5m 3s,20.0,53.0,988.8,0.0000
27h 10m 3s,19.8,53.5,988.9,0.2794
27h 15m 3s,19.7,54.1,989.0,0.0000
27h 20m 3s,19.5,54.5,989.0,0.0000
27h 25m 3s,19.4,54.8,989.0,0.0000
27h 30m 3s,19.3,55.3,989.0,0.0000
27h 35m 3s,19.3,55.5,989.0,0.0000
27h 40m 3s,19.5,55.5,989.0,0.0000
27h 45m 3s,19.6,55.0,989.0,0.0000
27h 50m 3s,19.6,54.8,989.1,0.0000
27h 55m 3s,19.7,54.4,989.1,0.0000
28h 0m 3s,19.8,54.0,989.0,0.0000
28h 5m 3s,19.9,53.3,989.0,0.0000
28h 10m 3s,19.9,52.8,989.0,0.0000
28h 15m 3s,20.0,52.1,989.0,0.0000
28h 20m 3s,20.0,51.6,989.1,0.0000
28h 25m 3s,20.0,51.4,989.1,0.0000
28h 30m 3s,20.0,51.1,989.1,0.0000
28h 35m 3s,20.0,50.9,989.2,0.2794
28h 40m 3s,20.0,50.9,989.3,0.0000
28h 45m 3s,20.0,50.8,989.3,0.0000
28h 50m 3s,19.9,50.7,989.3,0.0000
28h 55m 3s,19.8,50.8,989.4,0.0000
29h 0m 3s,19.9,50.7,989.2,0.0000
29h 5m 3s,19.9,50.5,989.2,0.0000
29h 10m 3s,19.9,50.5,989.3,0.0000
29h 15m 3s,19.8,50.6,989.3,0.0000
29h 20m 3s,19.8,50.9,989.3,0.0000
29h 25m 3s,19.7,51.6,989.3,0.0000
29h 30m 3s,19.7,51.9,989.3,0.0000
29h 35m 3s,19.7,51.9,989.4,0.2794
29h 40m 3s,19.7,52.1,989.4,0.0000
29h 45m 3s,19.6,52.2,989.4,0.0000
29h 50m 3s,19.6,52.4,989.5,0.0000
29h 55m 3s,19.6,52.8,989.6,0.0000
30h 0m 3s,19.5,53.0,989.7,0.0000
30h 5m 3s,19.4,53.2,989.7,0.0000
30h 10m 3s,19.4,53.2,989.8,0.0000
30h 15m 3s,19.2,53.6,989.8,0.0000
30h 20m 3s,19.2,54.2,989.9,0.0000
30h 25m 3s,19.1,54.4,989.9,0.0000
30h 30m 3s,19.1,54.6,990.0,0.0000
30h 35m 3s,19.1,54.7,990.0,0.0000
30h 40m 3s,19.1,54.3,990.1,0.0000
30h 45m 3s,19.2,53.2,990.1,0.0000
30h 50m 3s,19.4,52.0,990.1,0.0000
30h 55m 3s,19.4,51.2,990.3,0.0000
31h 0m 3s,19.4,50.5,990.3,0.0000
31h 5m 3s,19.4,50.1,990.3,0.0000
31h 10m 3s,19.4,49.2,990.4,0.0000
31h 15m 3s,19.3,48.9,990.5,0.0000
31h 20m 3s,19.1,48.8,990.6,0.0000
31h 25m 3s,19.0,48.8,990.6,0.0000
31h 30m 3s,18.9,48.8,990.6,0.0000
31h 35m 3s,18.8,48.7,990.6,0.0000
31h 40m 3s,18.8,48.6,990.5,0.0000
31h 45m 3s,18.7,49.0,990.5,0.0000
31h 50m 3s,18.7,48.8,990.6,0.0000
31h 55m 3s,18.6,49.2,990.6,0.0000
32h 0m 3s,18.5,49.4,990.6,0.0000
32h 5m 3s,18.4,49.7,990.6,0.0000
32h 10m 3s,18.4,49.6,990.6,0.0000
32h 15m 4s,18.4,49.5,990.7,0.0000
32h 20m 4s,18.3,49.5,990.8,0.0000
32h 25m 4s,18.2,49.5,990.8,0.0000
32h 30m 4s,18.0,49.8,990.9,0.0000
32h 35m 4s,18.1,49.4,991.0,0.0000
32h 40m 4s,18.1,49.0,991.2,0.0000
32h 45m 4s,18.1,49.0,991.3,0.0000
32h 50m 4s,18.1,48.9,991.3,0.0000
32h 55m 4s,18.1,48.8,991.4,0.0000
33h 0m 4s,18.1,48.5,991.5,0.0000
33h 5m 4s,18.2,48.2,991.4,0.0000
33h 10m 4s,18.2,48.0,991.6,0.0000
33h 15m 4s,18.2,47.8,991.7,0.0000
33h 20m 4s,18.3,47.7,991.9,0.0000
33h 25m 4s,18.3,47.2,992.0,0.0000
33h 30m 4s,18.4,47.1,992.1,0.0000
33h 35m 4s,18.5,46.6,992.2,0.0000
33h 40m 4s,18.8,46.2,992.2,0.0000
33h 45m 4s,19.1,45.5,992.3,0.0000
33h 50m 4s,19.5,44.3,992.3,0.0000
33h 55m 4s,20.1,42.8,992.4,0.0000
34h 0m 4s,20.7,41.6,992.6,0.0000
34h 5m 4s,21.2,40.5,992.6,0.0000
34h 10m 4s,21.7,39.4,992.7,0.0000
34h 15m 4s,22.4,38.0,992.7,0.0000
34h 20m 4s,23.0,36.3,992.6,0.0000
34h 25m 4s,23.9,34.1,992.6,0.0000
34h 30m 4s,25.1,32.4,992.7,0.2794
34h 35m 4s,26.3,29.4,992.9,0.2794
34h 40m 4s,27.3,27.3,993.0,0.0000
34h 45m 4s,27.8,25.5,993.0,0.0000
34h 50m 4s,28.2,24.7,993.1,0.0000
34h 55m 4s,28.6,24.7,993.2,0.2794
35h 0m 4s,29.0,24.0,993.2,0.0000
35h 5m 4s,29.5,23.0,993.1,0.0000
35h 10m 4s,30.2,21.9,993.3,0.0000
35h 15m 4s,30.7,21.3,993.3,0.2794
35h 20m 4s,31.4,20.1,993.5,0.5588
35h 25m 4s,31.8,18.7,993.7,0.0000
35h 30m 4s,32.0,19.0,993.7,0.0000
35h 35m 4s,32.0,18.6,993.8,0.2794
35h 40m 4s,31.8,18.5,993.9,0.0000
35h 45m 4s,32.5,17.9,993.8,0.0000
35h 50m 4s,32.5,17.4,993.8,0.5588
35h 55m 4s,33.0,17.3,993.8,0.0000
36h 0m 4s,33.5,17.1,993.8,0.0000
36h 5m 4s,33.8,16.0,993.8,0.0000
36h 10m 4s,33.5,16.1,993.8,0.2794
36h 15m 4s,34.0,15.4,993.6,0.0000
36h 20m 4s,33.9,15.6,993.6,0.0000
36h 25m 4s,34.3,14.9,993.6,0.0000
36h 30m 4s,34.1,14.9,993.5,0.0000
36h 35m 4s,35.0,15.1,993.5,0.0000
36h 40m 4s,35.6,14.6,993.5,0.0000
36h 45m 4s,35.9,14.5,993.5,0.0000
36h 50m 4s,36.1,13.9,993.6,0.0000
36h 55m 4s,36.3,13.3,993.6,0.0000
37h 0m 4s,35.9,14.1,993.6,0.0000
37h 5m 4s,35.8,14.3,993.7,0.0000
37h 10m 4s,35.1,13.9,993.6,0.0000
37h 15m 4s,35.4,14.0,993.6,0.0000
37h 20m 4s,35.8,13.9,993.7,0.0000
37h 25m 4s,36.0,14.1,993.6,0.0000
37h 30m 4s,36.8,13.1,993.6,0.0000
37h 35m 4s,36.7,13.0,993.7,0.0000
37h 40m 4s,37.3,13.5,993.9,0.0000
37h 45m 4s,37.8,12.7,993.8,0.0000
37h 50m 4s,38.0,11.6,993.9,0.0000
37h 55m 4s,37.6,11.9,993.9,0.0000
38h 0m 4s,36.9,12.5,993.9,0.2794
38h 5m 4s,36.8,12.5,993.9,0.0000
38h 10m 4s,37.5,12.9,994.0,0.0000
38h 15m 4s,37.2,11.9,994.0,0.0000
38h 20m 4s,37.4,11.9,994.0,0.0000
38h 25m 4s,37.5,11.6,994.1,0.0000
38h 30m 4s,37.8,11.4,994.2,0.0000
38h 35m 4s,38.2,12.0,994.2,0.2794
38h 40m 4s,38.6,11.6,994.2,0.0000
38h 45m 4s,38.4,11.4,994.3,0.0000
38h 50m 4s,39.1,12.2,994.3,0.0000
38h 55m 4s,39.3,10.0,994.4,0.0000
39h 0m 4s,39.0,11.0,994.4,0.0000
39h 5m 4s,39.5,11.7,994.2,0.0000
39h 10m 4s,40.1,9.9,994.3,0.0000
39h 15m 4s,40.2,9.6,994.3,0.0000
39h 20m 4s,41.0,9.7,994.3,0.0000
39h 25m 4s,41.3,9.0,994.3,0.0000
39h 30m 4s,41.5,8.4,994.2,0.0000
39h 35m 4s,41.3,9.5,993.9,0.0000
39h 40m 4s,40.2,8.8,993.8,0.0000
39h 45m 4s,40.2,8.9,993.8,0.0000
39h 50m 4s,40.4,9.8,993.8,0.0000
39h 55m 4s,40.3,8.9,993.8,0.0000
40h 0m 4s,40.2,8.7,993.8,0.0000
40h 5m 4s,39.5,9.8,993.7,0.0000
40h 10m 4s,39.5,8.5,993.7,0.0000
40h 15m 5s,40.0,8.7,993.7,0.0000
40h 20m 5s,40.3,9.4,993.6,0.0000
40h 25m 5s,39.9,9.6,993.7,0.0000
40h 30m 5s,40.6,10.1,993.7,0.0000
40h 35m 5s,40.9,9.1,993.7,0.0000
40h 40m 5s,40.0,9.2,993.6,0.0000
40h 45m 5s,39.1,9.1,993.7,0.0000
40h 50m 5s,36.9,11.1,993.7,0.0000
40h 55m 5s,35.6,10.7,993.6,0.0000
41h 0m 5s,35.2,12.5,993.6,0.0000
41h 5m 5s,34.7,12.4,993.7,0.0000
41h 10m 5s,33.7,12.3,993.6,0.2794
41h 15m 5s,33.4,12.9,993.8,0.0000
41h 20m 5s,32.8,12.2,993.8,0.0000
41h 25m 5s,32.8,12.5,993.7,0.0000
41h 30m 5s,32.6,12.9,993.7,0.0000
41h 35m 5s,32.0,13.0,993.6,0.0000
41h 40m 5s,32.1,12.7,993.8,0.0000
41h 45m 5s,31.7,12.3,993.7,0.0000
41h 50m 5s,31.7,13.4,993.6,0.0000
41h 55m 5s,31.5,12.8,993.8,0.0000
42h 0m 5s,31.4,12.5,993.7,0.0000
42h 5m 5s,31.2,12.9,993.7,0.2794
42h 10m 5s,30.9,12.5,993.7,0.2794
42h 15m 5s,30.8,12.8,993.7,0.0000
42h 20m 5s,30.6,13.2,993.8,0.2794
42h 25m 5s,30.4,12.7,993.7,0.0000
42h 30m 5s,30.1,11.8,993.7,0.0000
42h 35m 5s,29.9,11.6,993.6,0.0000
42h 40m 5s,29.9,12.8,993.7,0.0000
42h 45m 5s,29.9,13.5,993.8,0.0000
42h 50m 5s,29.9,12.9,993.8,0.0000
42h 55m 5s,29.8,13.1,993.8,0.0000
43h 0m 5s,29.8,13.1,993.7,0.0000
43h 5m 5s,29.8,15.3,993.7,0.0000
43h 10m 5s,29.6,13.5,993.6,0.0000
43h 15m 5s,29.6,15.1,993.6,0.0000
43h 20m 5s,29.5,14.5,993.7,0.0000
43h 25m 5s,29.3,15.2,993.5,0.0000
43h 30m 5s,29.4,14.7,993.4,0.0000
43h 35m 5s,29.3,14.5,993.4,0.0000
43h 40m 5s,29.2,16.3,993.5,0.0000
43h 45m 5s,29.2,16.1,993.5,0.0000
43h 50m 5s,29.1,15.9,993.5,0.0000
43h 55m 5s,29.1,16.4,993.5,0.0000
44h 0m 5s,29.0,15.8,993.5,0.0000
44h 5m 5s,28.9,15.8,993.5,0.0000
44h 10m 5s,28.8,16.0,993.5,0.0000
44h 15m 5s,28.7,15.7,993.4,0.0000
44h 20m 5s,28.7,15.8,993.4,0.2794
44h 25m 5s,28.7,16.3,993.5,0.0000
44h 30m 5s,28.6,16.7,993.4,0.0000
44h 35m 5s,28.5,16.2,993.2,0.0000
