timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
5h 0m 0s,27.5,66.7,984.9,0.0000
5h 5m 0s,27.4,66.7,984.9,0.0000
5h 10m 0s,27.4,66.7,984.8,0.0000
5h 15m 0s,27.4,66.5,984.7,0.0000
5h 20m 0s,27.4,66.5,984.6,0.0000
5h 25m 0s,27.3,66.6,984.6,0.0000
5h 30m 0s,27.3,66.4,984.7,0.0000
5h 35m 0s,27.2,66.5,984.7,0.0000
5h 40m 0s,27.3,66.4,984.5,0.0000
5h 45m 0s,27.3,66.1,984.6,0.0000
5h 50m 0s,27.2,66.2,984.7,0.0000
5h 55m 0s,27.2,66.2,984.7,0.0000
6h 0m 0s,26.9,67.3,984.8,0.0000
6h 5m 0s,26.9,67.5,984.9,0.0000
6h 10m 0s,26.8,67.6,984.8,0.0000
6h 15m 0s,26.8,67.5,984.8,0.0000
6h 20m 0s,26.8,67.5,984.8,0.0000
6h 25m 0s,26.8,67.6,984.8,0.0000
6h 30m 0s,26.8,67.6,984.9,0.0000
6h 35m 0s,26.8,67.5,984.9,0.0000
6h 40m 0s,26.7,67.2,984.9,0.0000
6h 45m 0s,26.6,67.2,984.9,0.0000
6h 50m 0s,26.6,67.4,984.9,0.0000
6h 55m 0s,26.7,67.4,984.9,0.0000
7h 0m 0s,26.7,67.5,984.9,0.0000
7h 5m 0s,26.8,67.6,984.9,0.0000
7h 10m 0s,26.8,67.7,984.7,0.0000
7h 15m 0s,26.8,67.6,984.7,0.0000
7h 20m 0s,26.7,67.6,984.7,0.0000
7h 25m 0s,26.7,67.7,984.8,0.0000
7h 30m 0s,26.7,67.7,984.8,0.0000
7h 35m 1s,26.6,67.7,984.7,0.0000
7h 40m 1s,26.7,67.6,984.9,0.0000
7h 45m 1s,26.9,66.6,985.0,0.0000
7h 50m 1s,26.9,66.5,985.0,0.0000
7h 55m 1s,26.9,66.5,985.0,0.0000
8h 0m 1s,26.9,66.5,985.0,0.0000
8h 5m 1s,26.9,66.5,985.0,0.0000
8h 10m 1s,26.8,66.7,985.0,0.0000
8h 15m 1s,26.8,66.7,985.0,0.2794
8h 20m 1s,26.7,66.8,985.0,0.0000
8h 25m 1s,26.8,66.7,985.2,0.0000
8h 30m 1s,26.8,66.6,985.2,0.0000
8h 35m 1s,26.8,66.6,985.3,0.0000
8h 40m 1s,26.8,66.6,985.3,0.0000
8h 45m 1s,26.9,66.6,985.3,0.0000
8h 50m 1s,26.9,66.5,985.4,0.0000
8h 55m 1s,26.9,66.4,985.4,0.0000
9h 0m 1s,26.8,66.5,985.4,0.0000
9h 5m 1s,26.8,66.4,985.4,0.0000
9h 10m 1s,26.8,66.7,985.5,0.0000
9h 15m 1s,26.9,66.5,985.4,0.0000
9h 20m 1s,26.9,66.5,985.4,0.0000
9h 25m 1s,26.9,66.5,985.5,0.0000
9h 30m 1s,26.9,66.4,985.5,0.0000
9h 35m 1s,26.9,66.5,985.6,0.0000
9h 40m 1s,26.9,66.4,985.7,0.0000
9h 45m 1s,26.8,66.3,985.8,0.0000
9h 50m 1s,26.8,66.4,985.9,0.0000
9h 55m 1s,26.8,66.3,986.0,0.2794
10h 0m 1s,26.8,66.3,985.9,0.0000
10h 5m 1s,26.9,66.4,986.0,0.0000
10h 10m 1s,26.9,66.5,986.1,0.0000
10h 15m 1s,27.0,66.5,986.1,0.0000
10h 20m 1s,27.1,66.3,986.1,0.0000
10h 25m 1s,27.1,66.4,986.1,0.0000
10h 30m 1s,27.3,66.2,986.2,0.0000
10h 35m 1s,27.4,66.0,986.2,0.2794
10h 40m 1s,27.5,65.9,986.3,0.0000
10h 45m 1s,27.6,66.2,986.4,0.0000
10h 50m 1s,27.8,66.3,986.3,0.0000
10h 55m 1s,28.2,66.0,986.3,0.0000
11h 0m 1s,28.5,65.3,986.4,0.0000
11h 5m 1s,28.6,64.9,986.4,0.2794
11h 10m 1s,28.5,64.4,986.5,0.0000
11h 15m 1s,28.5,64.5,986.5,0.0000
11h 20m 1s,28.5,64.5,986.5,0.0000
11h 25m 1s,28.5,64.5,986.5,0.0000
11h 30m 1s,28.5,65.1,986.4,0.0000
11h 35m 1s,28.4,65.5,986.4,0.0000
11h 40m 1s,28.4,65.1,986.4,0.0000
11h 45m 1s,28.4,64.8,986.5,0.0000
11h 50m 1s,28.4,64.7,986.5,0.0000
11h 55m 1s,28.5,64.8,986.5,0.0000
12h 0m 1s,28.5,64.7,986.5,0.0000
12h 5m 1s,28.4,65.5,986.6,0.0000
12h 10m 1s,28.5,65.6,986.6,0.0000
12h 15m 1s,28.6,65.7,986.6,0.0000
12h 20m 1s,28.6,65.3,986.6,0.0000
12h 25m 1s,28.4,65.8,986.6,0.0000
12h 30m 1s,28.4,65.7,986.6,0.0000
12h 35m 1s,28.4,65.7,986.6,0.2794
12h 40m 1s,28.5,65.7,986.7,0.0000
12h 45m 1s,28.6,65.7,986.7,0.0000
12h 50m 1s,28.8,65.3,986.7,0.0000
12h 55m 1s,28.9,65.1,986.8,0.0000
13h 0m 1s,29.0,65.0,986.9,0.0000
13h 5m 1s,29.0,64.5,987.0,0.0000
13h 10m 1s,29.0,64.7,987.0,0.0000
13h 15m 1s,29.1,64.9,987.0,0.0000
13h 20m 1s,29.2,64.5,986.9,0.2794
13h 25m 1s,29.4,64.6,986.9,0.2794
13h 30m 1s,29.6,64.3,986.9,0.0000
13h 35m 1s,29.8,63.9,987.0,0.2794
13h 40m 1s,30.1,63.0,986.9,0.0000
13h 45m 1s,30.3,61.9,986.9,0.0000
13h 50m 1s,30.7,60.8,986.8,0.0000
13h 55m 1s,30.9,60.8,986.7,0.0000
14h 0m 1s,30.5,60.3,986.6,0.0000
14h 5m 1s,31.0,60.2,986.5,0.0000
14h 10m 1s,31.2,59.6,986.6,0.0000
14h 15m 1s,31.1,58.3,986.6,0.0000
14h 20m 1s,31.2,58.7,986.5,0.0000
14h 25m 1s,31.4,59.7,986.5,0.0000
14h 30m 1s,31.6,58.7,986.4,0.0000
14h 35m 1s,31.5,57.9,986.5,0.0000
14h 40m 1s,31.4,57.3,986.6,0.0000
14h 45m 1s,31.5,56.8,986.6,0.0000
14h 50m 1s,31.6,57.2,986.7,0.0000
14h 55m 1s,31.7,56.6,986.8,0.0000
15h 0m 1s,31.3,58.1,986.9,0.0000
15h 5m 1s,31.2,58.4,986.9,0.0000
15h 10m 1s,31.3,58.6,986.9,0.0000
15h 15m 1s,31.4,58.9,986.9,0.0000
15h 20m 1s,31.2,58.0,987.0,0.0000
15h 25m 1s,31.2,58.9,987.0,0.2794
15h 30m 1s,31.3,58.5,987.0,0.0000
15h 35m 1s,31.4,56.3,986.9,0.0000
15h 40m 1s,31.4,57.4,986.9,0.0000
15h 45m 2s,31.4,57.1,987.1,0.0000
15h 50m 2s,31.2,57.4,987.1,0.0000
15h 55m 2s,31.1,57.5,987.3,0.0000
16h 0m 2s,31.1,56.6,987.3,0.5588
16h 5m 2s,31.1,56.9,987.1,0.5588
16h 10m 2s,31.2,58.1,987.0,0.2794
16h 15m 2s,31.2,58.0,987.1,0.0000
16h 20m 2s,31.0,59.2,987.1,0.0000
16h 25m 2s,30.6,58.9,987.3,0.0000
16h 30m 2s,30.3,60.9,987.2,0.0000
16h 35m 2s,30.1,60.6,987.3,0.0000
16h 40m 2s,30.1,61.1,987.2,0.0000
16h 45m 2s,30.4,61.0,987.2,0.0000
16h 50m 2s,31.0,60.8,987.1,0.0000
16h 55m 2s,31.6,58.7,987.2,0.0000
17h 0m 2s,32.1,58.2,987.1,0.0000
17h 5m 2s,32.6,55.7,987.0,0.2794
17h 10m 2s,32.6,54.4,987.0,0.0000
17h 15m 2s,32.5,55.6,986.9,0.0000
17h 20m 2s,32.8,54.5,986.8,0.2794
17h 25m 2s,32.7,53.2,986.6,0.0000
17h 30m 2s,32.4,53.7,986.5,0.0000
17h 35m 2s,32.3,53.7,986.3,0.0000
17h 40m 2s,32.3,53.9,986.4,0.0000
17h 45m 2s,32.3,53.1,986.4,0.0000
17h 50m 2s,32.4,53.5,986.4,0.0000
17h 55m 2s,32.2,53.6,986.3,0.0000
18h 0m 2s,32.4,54.0,986.4,0.0000
18h 5m 2s,32.6,54.1,986.4,0.0000
18h 10m 2s,32.7,52.4,986.3,0.0000
18h 15m 2s,32.4,52.9,986.2,0.0000
18h 20m 2s,32.5,54.5,986.2,0.0000
18h 25m 2s,33.0,54.3,986.2,0.0000
18h 30m 2s,33.6,53.1,986.3,0.0000
18h 35m 2s,34.0,50.2,986.3,0.0000
18h 40m 2s,34.0,48.5,986.3,0.0000
18h 45m 2s,34.1,48.5,986.1,0.0000
18h 50m 2s,34.1,48.7,986.1,0.0000
18h 55m 2s,34.0,48.5,986.0,0.0000
19h 0m 2s,34.1,48.6,986.0,0.0000
19h 5m 2s,34.1,47.4,985.9,0.0000
19h 10m 2s,33.8,47.4,985.8,0.0000
19h 15m 2s,33.7,49.0,985.8,0.0000
19h 20m 2s,33.5,48.8,985.9,0.0000
19h 25m 2s,33.3,48.5,985.8,0.0000
19h 30m 2s,33.3,49.1,985.8,0.2794
19h 35m 2s,33.2,48.8,986.0,0.0000
19h 40m 2s,33.1,49.8,986.1,0.0000
19h 45m 2s,33.0,49.9,986.1,0.0000
19h 50m 2s,32.9,50.1,986.0,0.0000
19h 55m 2s,32.8,51.3,986.1,0.0000
20h 0m 2s,32.4,50.0,986.2,0.0000
20h 5m 2s,32.2,51.2,986.1,0.0000
20h 10m 2s,32.2,51.5,986.2,0.0000
20h 15m 2s,32.1,51.6,986.3,0.0000
20h 20m 2s,32.2,52.5,986.3,0.0000
20h 25m 2s,32.1,51.7,986.3,0.0000
20h 30m 2s,32.0,52.2,986.3,0.0000
20h 35m 2s,31.8,53.5,986.2,0.0000
20h 40m 2s,31.7,53.7,986.2,0.0000
20h 45m 2s,31.7,54.5,986.2,0.0000
20h 50m 2s,31.8,54.0,986.2,0.0000
20h 55m 2s,32.0,54.1,986.2,0.0000
21h 0m 2s,32.2,53.1,986.2,0.0000
21h 5m 2s,32.4,52.0,986.1,0.0000
21h 10m 2s,32.6,51.9,986.0,0.0000
21h 15m 2s,32.7,51.8,986.1,0.2794
21h 20m 2s,32.8,51.3,986.0,0.0000
21h 25m 2s,32.9,50.9,986.0,0.0000
21h 30m 2s,33.1,50.6,986.0,0.0000
21h 35m 2s,33.1,49.4,985.9,0.0000
21h 40m 2s,33.0,49.4,985.8,0.0000
21h 45m 2s,32.9,50.1,985.7,0.0000
21h 50m 2s,32.9,50.7,985.6,0.0000
21h 55m 2s,32.8,50.3,985.5,0.0000
22h 0m 2s,32.8,51.2,985.4,0.0000
22h 5m 2s,32.8,50.0,985.2,0.2794
22h 10m 2s,32.7,50.3,985.2,0.0000
22h 15m 2s,32.7,50.6,985.2,0.0000
22h 20m 2s,32.7,50.4,985.0,0.0000
22h 25m 2s,32.7,51.0,984.8,0.0000
22h 30m 2s,32.6,51.1,984.8,0.0000
22h 35m 2s,32.6,51.4,984.7,0.0000
22h 40m 2s,32.6,52.1,984.7,0.0000
22h 45m 2s,32.5,51.3,984.6,0.0000
22h 50m 2s,32.4,52.0,984.7,0.2794
22h 55m 2s,32.3,51.7,984.8,0.0000
23h 0m 2s,32.2,52.2,984.8,0.0000
23h 5m 2s,32.1,52.0,984.8,0.0000
23h 10m 2s,32.0,51.2,984.8,0.0000
23h 15m 2s,32.0,51.7,984.8,0.0000
23h 20m 2s,31.8,51.3,984.8,0.0000
23h 25m 2s,31.8,51.3,985.0,0.0000
23h 30m 2s,31.7,51.5,985.2,0.0000
23h 35m 2s,31.6,51.6,985.1,0.0000
23h 40m 2s,31.6,51.8,985.2,0.0000
23h 45m 2s,31.5,51.8,985.2,0.0000
23h 50m 2s,31.4,52.2,985.4,0.0000
23h 55m 2s,31.3,52.3,985.5,0.2794
24h 0m 3s,31.1,52.0,985.5,0.0000
24h 5m 3s,31.0,52.1,985.4,0.5588
24h 10m 3s,31.0,52.4,985.5,0.8382
24h 15m 3s,30.9,52.6,985.6,0.0000
24h 20m 3s,30.7,53.0,985.7,0.0000
24h 25m 3s,30.6,53.3,985.8,0.0000
24h 30m 3s,30.6,53.6,985.8,0.0000
24h 35m 3s,30.4,53.8,985.9,0.2794
24h 40m 3s,30.3,53.9,985.9,0.0000
24h 45m 3s,30.3,53.8,986.0,0.0000
24h 50m 3s,30.3,53.8,986.0,0.0000
24h 55m 3s,30.2,53.6,986.2,0.0000
25h 0m 3s,30.1,53.8,986.1,0.0000
25h 5m 3s,30.0,54.0,986.1,0.0000
25h 10m 3s,30.0,54.3,986.2,0.0000
25h 15m 3s,29.9,54.7,986.2,0.0000
25h 20m 3s,29.9,55.1,986.2,0.0000
25h 25m 3s,29.8,55.3,986.1,0.0000
25h 30m 3s,29.7,55.9,986.2,0.0000
25h 35m 3s,29.7,56.1,986.3,0.0000
25h 40m 3s,29.7,56.4,986.4,0.0000
25h 45m 3s,29.5,56.9,986.4,0.0000
25h 50m 3s,29.5,57.2,986.4,0.0000
25h 55m 3s,29.6,57.1,986.5,0.0000
26h 0m 3s,29.5,57.3,986.5,0.0000
26h 5m 3s,29.5,57.4,986.4,0.0000
26h 10m 3s,29.5,57.4,986.4,0.0000
26h 15m 3s,29.5,57.5,986.5,0.0000
26h 20m 3s,29.4,57.8,986.4,0.0000
26h 25m 3s,29.4,58.0,986.5,0.0000
26h 30m 3s,29.3,58.1,986.4,0.0000
26h 35m 3s,29.4,58.1,986.3,0.0000
26h 40m 3s,29.3,58.3,986.3,0.0000
26h 45m 3s,29.2,58.5,986.2,0.0000
26h 50m 3s,29.2,58.6,986.2,0.0000
26h 55m 3s,29.1,58.9,986.1,0.0000
27h 0m 3s,29.1,59.0,986.1,0.0000
27h 5m 3s,29.0,59.3,986.1,0.0000
27h 10m 3s,29.0,59.4,986.1,0.0000
27h 15m 3s,29.1,59.4,986.2,0.0000
27h 20m 3s,29.1,59.3,986.2,0.0000
27h 25m 3s,29.1,59.5,986.1,0.0000
27h 30m 3s,29.1,59.6,986.2,0.0000
27h 35m 3s,29.1,59.7,986.2,0.0000
27h 40m 3s,29.1,59.8,986.2,0.0000
27h 45m 3s,29.1,59.8,986.2,0.0000
27h 50m 3s,29.1,59.9,986.1,0.0000
27h 55m 3s,29.1,60.1,986.0,0.0000
28h 0m 3s,29.0,60.4,985.8,0.0000
28h 5m 3s,29.0,60.5,985.9,0.0000
28h 10m 3s,29.0,60.6,985.9,0.0000
28h 15m 3s,29.0,60.6,985.9,0.0000
28h 20m 3s,28.9,60.9,986.0,0.0000
28h 25m 3s,28.9,60.9,986.0,0.0000
28h 30m 3s,28.8,61.2,986.0,0.0000
28h 35m 3s,28.8,61.3,986.0,0.0000
28h 40m 3s,28.7,61.5,986.0,0.0000
28h 45m 3s,28.7,61.6,985.9,0.0000
28h 50m 3s,28.8,61.5,985.8,0.0000
28h 55m 3s,28.9,61.3,986.0,0.0000
29h 0m 3s,29.0,60.9,986.0,0.0000
29h 5m 3s,29.0,60.8,986.0,0.0000
29h 10m 3s,28.9,61.2,985.9,0.0000
29h 15m 3s,28.9,61.1,985.9,0.0000
29h 20m 3s,29.0,60.8,985.8,0.0000
29h 25m 3s,28.9,61.0,985.7,0.0000
29h 30m 3s,28.8,61.3,985.7,0.0000
29h 35m 3s,28.9,61.3,985.7,0.0000
29h 40m 3s,28.8,61.5,985.6,0.0000
29h 45m 3s,28.7,61.8,985.7,0.0000
29h 50m 3s,28.7,61.8,985.6,0.0000
29h 55m 3s,28.7,61.9,985.6,0.0000
30h 0m 3s,28.7,61.9,985.5,0.0000
30h 5m 3s,28.6,62.2,985.5,0.0000
30h 10m 3s,28.6,62.3,985.4,0.0000
30h 15m 3s,28.6,62.4,985.4,0.0000
30h 20m 3s,28.6,62.3,985.4,0.2794
30h 25m 3s,28.6,62.5,985.4,0.0000
30h 30m 3s,28.6,62.4,985.4,0.0000
30h 35m 3s,28.6,62.5,985.5,0.0000
30h 40m 3s,28.6,62.6,985.4,0.0000
30h 45m 3s,28.6,62.6,985.5,0.0000
30h 50m 3s,28.5,62.9,985.5,0.0000
30h 55m 3s,28.6,62.9,985.4,0.0000
31h 0m 3s,28.5,63.1,985.3,0.0000
31h 5m 4s,28.6,63.0,985.4,0.0000
31h 10m 4s,28.5,63.2,985.4,0.0000
31h 15m 4s,28.6,63.0,985.3,0.0000
31h 20m 4s,28.6,63.0,985.3,0.0000
31h 25m 4s,28.6,63.0,985.3,0.0000
31h 30m 4s,28.6,63.0,985.3,0.0000
31h 35m 4s,28.6,63.0,985.4,0.0000
31h 40m 4s,28.6,63.1,985.4,0.0000
31h 45m 4s,28.5,63.3,985.3,0.0000
31h 50m 4s,28.5,63.3,985.3,0.0000
31h 55m 4s,28.5,63.4,985.3,0.0000
32h 0m 4s,28.5,63.4,985.5,0.0000
32h 5m 4s,28.5,63.4,985.5,0.0000
32h 10m 4s,28.5,63.3,985.5,0.0000
32h 15m 4s,28.5,63.3,985.6,0.0000
32h 20m 4s,28.5,63.3,985.6,0.0000
32h 25m 4s,28.5,63.3,985.6,0.0000
32h 30m 4s,28.5,63.3,985.6,0.0000
32h 35m 4s,28.5,63.4,985.6,0.0000
32h 40m 4s,28.5,63.4,985.5,0.0000
32h 45m 4s,28.5,63.6,985.5,0.0000
32h 50m 4s,28.4,63.6,985.4,0.0000
32h 55m 4s,28.4,63.7,985.4,0.0000
33h 0m 4s,28.4,63.8,985.5,0.0000
33h 5m 4s,28.4,63.6,985.5,0.0000
33h 10m 4s,28.5,63.5,985.4,0.0000
33h 15m 4s,28.5,63.1,985.4,0.0000
33h 20m 4s,28.5,63.1,985.4,0.2794
33h 25m 4s,28.6,62.9,985.4,0.0000
33h 30m 4s,28.6,62.9,985.5,0.0000
33h 35m 4s,28.6,62.7,985.5,0.0000
33h 40m 4s,28.6,62.7,985.6,0.0000
33h 45m 4s,28.6,62.6,985.5,0.0000
33h 50m 4s,28.6,62.6,985.5,0.0000
33h 55m 4s,28.6,62.6,985.5,0.0000
34h 0m 4s,28.6,62.7,985.7,0.0000
34h 5m 4s,28.6,62.6,985.6,0.0000
34h 10m 4s,28.6,62.6,985.6,0.0000
34h 15m 4s,28.8,62.3,985.7,0.2794
34h 20m 4s,28.8,62.2,985.7,0.0000
34h 25m 4s,28.9,61.7,985.8,0.0000
34h 30m 4s,29.1,61.4,985.8,0.0000
34h 35m 4s,29.3,60.7,985.8,0.0000
34h 40m 4s,30.1,58.7,985.8,0.2794
34h 45m 4s,30.5,57.0,985.9,0.0000
34h 50m 4s,30.5,56.8,985.9,0.0000
34h 55m 4s,30.4,56.6,985.9,0.0000
35h 0m 4s,30.4,56.8,985.9,0.2794
35h 5m 4s,30.4,57.0,985.8,0.0000
35h 10m 4s,30.4,56.5,985.8,0.0000
35h 15m 4s,31.0,55.4,986.0,0.0000
35h 20m 4s,31.2,53.6,985.9,0.0000
35h 25m 4s,31.6,53.2,985.9,0.0000
35h 30m 4s,32.1,52.5,986.0,0.0000
35h 35m 4s,32.4,50.7,986.0,0.0000
35h 40m 4s,32.7,50.5,986.0,0.0000
35h 45m 4s,32.9,49.2,985.9,0.0000
35h 50m 4s,33.6,47.6,986.0,0.0000
35h 55m 4s,34.1,46.4,985.9,0.0000
36h 0m 4s,34.2,46.0,985.9,0.0000
36h 5m 4s,33.9,46.2,986.0,0.0000
36h 10m 4s,33.3,46.5,985.9,0.2794
36h 15m 4s,32.9,47.4,986.0,0.0000
36h 20m 4s,32.5,49.2,986.0,0.0000
36h 25m 4s,32.1,50.7,985.9,0.0000
36h 30m 4s,32.0,51.1,985.9,0.0000
36h 35m 4s,32.3,50.5,985.9,0.0000
36h 40m 4s,32.9,49.2,985.8,0.0000
36h 45m 4s,32.8,49.1,985.8,0.0000
36h 50m 4s,32.8,49.9,985.7,0.0000
36h 55m 4s,32.6,50.2,985.7,0.0000
37h 0m 4s,32.4,51.1,985.6,0.0000
37h 5m 4s,32.5,50.9,985.6,0.0000
37h 10m 4s,32.5,50.8,985.7,0.0000
37h 15m 5s,32.6,51.4,985.6,0.0000
37h 20m 5s,33.3,49.4,985.6,0.2794
37h 25m 5s,33.3,49.1,985.6,0.0000
37h 30m 5s,33.2,49.2,985.4,0.0000
37h 35m 5s,33.4,49.3,985.4,0.0000
37h 40m 5s,33.8,48.5,985.4,0.0000
37h 45m 5s,34.4,47.2,985.3,0.0000
37h 50m 5s,35.3,45.8,985.3,0.0000
37h 55m 5s,36.1,43.6,985.2,0.0000
38h 0m 5s,37.3,41.0,985.3,0.0000
38h 5m 5s,37.4,39.8,985.3,0.0000
38h 10m 5s,38.2,39.0,985.3,0.0000
38h 15m 5s,39.4,36.9,985.1,0.2794
38h 20m 5s,40.6,33.9,985.1,0.0000
38h 25m 5s,40.9,32.7,985.1,0.0000
38h 30m 5s,41.5,31.8,985.3,0.0000
38h 35m 5s,42.7,30.3,985.2,0.2794
38h 40m 5s,42.2,30.5,985.2,0.0000
38h 45m 5s,41.8,30.7,985.1,0.0000
38h 50m 5s,40.3,33.0,985.1,0.2794
38h 55m 5s,40.1,33.3,985.0,0.0000
39h 0m 5s,40.8,32.3,984.9,0.0000
39h 5m 5s,41.7,30.7,984.9,0.0000
39h 10m 5s,41.4,30.7,985.0,0.0000
39h 15m 5s,41.3,30.9,985.0,0.0000
39h 20m 5s,41.6,30.8,984.9,0.0000
39h 25m 5s,42.0,30.0,985.1,0.0000
39h 30m 5s,42.4,29.5,985.0,0.2794
39h 35m 5s,43.2,28.6,985.3,0.0000
39h 40m 5s,43.2,28.0,985.3,0.0000
39h 45m 5s,43.2,27.6,985.2,0.0000
39h 50m 5s,43.9,26.1,985.1,0.0000
39h 55m 5s,44.3,26.4,985.0,0.0000
40h 0m 5s,44.8,25.1,985.0,0.0000
40h 5m 5s,45.2,24.9,985.0,0.0000
40h 10m 5s,45.4,24.8,984.9,0.0000
40h 15m 5s,45.4,25.1,984.8,0.0000
40h 20m 5s,45.4,24.4,984.8,0.0000
40h 25m 5s,45.1,24.6,984.7,0.2794
40h 30m 5s,44.7,25.3,984.6,0.0000
40h 35m 5s,44.8,24.9,984.6,0.0000
40h 40m 5s,44.5,25.2,984.6,0.0000
40h 45m 5s,44.1,26.2,984.7,0.5588
40h 50m 5s,43.9,26.3,984.7,0.0000
40h 55m 5s,43.7,27.5,984.7,0.0000
41h 0m 5s,43.4,27.9,984.8,0.0000
41h 5m 5s,43.2,27.2,984.8,0.2794
41h 10m 5s,43.0,28.3,984.7,0.0000
41h 15m 5s,42.9,29.3,984.7,0.0000
41h 20m 5s,42.5,28.6,984.6,0.0000
41h 25m 5s,42.5,30.0,984.4,0.0000
41h 30m 5s,42.0,29.5,984.2,0.0000
41h 35m 5s,41.6,30.2,984.2,0.0000
41h 40m 5s,41.0,30.1,984.1,0.0000
41h 45m 5s,40.6,31.5,984.0,0.0000
41h 50m 5s,40.7,31.5,984.0,0.0000
41h 55m 5s,41.0,31.3,983.9,0.0000
42h 0m 5s,41.1,30.9,983.8,0.0000
42h 5m 5s,40.9,31.0,983.8,0.0000
42h 10m 5s,40.6,32.0,983.7,0.0000
42h 15m 5s,40.5,32.3,983.7,0.0000
42h 20m 5s,40.7,32.8,983.6,0.0000
42h 25m 6s,40.5,32.2,983.6,0.0000
42h 30m 6s,40.5,32.3,983.5,0.0000
42h 35m 6s,40.5,32.4,983.5,0.0000
42h 40m 6s,40.4,32.7,983.4,0.2794
42h 45m 6s,40.6,32.5,983.2,0.0000
42h 50m 6s,40.3,31.8,983.2,0.2794
42h 55m 6s,40.0,33.0,983.1,0.0000
43h 0m 6s,40.0,33.8,983.0,0.0000
43h 5m 6s,40.1,33.1,982.9,0.0000
43h 10m 6s,39.6,33.3,982.9,0.0000
43h 15m 6s,39.5,34.2,982.8,0.0000
43h 20m 6s,39.4,34.5,982.7,0.0000
43h 25m 6s,39.7,34.8,982.7,0.0000
43h 30m 6s,39.7,34.0,982.6,0.0000
43h 35m 6s,39.5,34.4,982.6,0.0000
43h 40m 6s,39.7,34.5,982.6,0.0000
43h 45m 6s,39.5,34.7,982.5,0.0000
43h 50m 6s,39.3,35.1,982.4,0.8382
43h 55m 6s,39.2,35.8,982.3,0.2794
44h 0m 6s,39.2,35.6,982.3,0.2794
44h 5m 6s,39.2,35.3,982.1,0.0000
44h 10m 6s,39.4,36.2,982.0,0.0000
44h 15m 6s,39.3,35.6,981.9,0.0000
44h 20m 6s,39.3,36.7,981.8,0.0000
44h 25m 6s,38.9,36.5,981.8,0.0000
44h 30m 6s,38.6,37.0,981.7,0.0000
44h 35m 6s,38.4,38.1,981.7,0.0000
