timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
36h 55m 5s,42.5,32.0,987.1,0.0000
37h 0m 5s,43.0,31.0,986.9,0.2794
37h 5m 5s,43.7,30.4,987.0,0.2794
37h 10m 5s,43.8,29.6,987.1,0.0000
37h 15m 5s,43.8,29.6,987.1,0.0000
37h 20m 5s,44.0,29.1,987.0,0.0000
37h 25m 5s,44.3,28.6,987.1,0.2794
37h 30m 5s,44.8,28.1,987.2,0.0000
37h 35m 5s,45.5,27.2,987.3,0.2794
37h 40m 5s,45.9,26.5,987.3,0.0000
37h 45m 5s,46.4,25.4,987.4,0.0000
37h 50m 5s,47.0,24.8,987.5,0.0000
37h 55m 5s,47.2,24.5,987.5,0.0000
38h 0m 5s,48.0,23.7,987.3,0.0000
38h 5m 5s,48.4,22.9,987.2,0.2794
38h 10m 5s,48.9,22.2,987.2,0.0000
38h 15m 5s,49.3,21.5,987.2,0.0000
38h 20m 5s,50.5,20.7,987.2,0.0000
38h 25m 5s,50.8,19.5,987.3,0.0000
38h 30m 5s,51.3,19.5,987.3,0.0000
38h 35m 5s,51.7,18.9,987.3,0.0000
38h 40m 5s,52.5,18.2,987.4,0.0000
38h 45m 5s,52.8,17.3,987.4,0.0000
38h 50m 5s,52.7,17.5,987.3,0.0000
38h 55m 5s,52.8,17.7,987.2,0.0000
39h 0m 5s,53.3,16.9,987.1,0.2794
39h 5m 5s,53.1,16.9,987.1,0.0000
39h 10m 5s,53.3,16.9,987.1,0.0000
39h 15m 5s,53.7,16.7,987.0,0.0000
39h 20m 5s,53.8,16.5,986.9,0.0000
39h 25m 5s,54.4,15.8,986.9,0.2794
39h 30m 5s,54.9,15.2,986.9,0.0000
39h 35m 5s,55.2,14.8,987.0,0.0000
39h 40m 5s,54.5,15.0,986.9,0.2794
39h 45m 5s,54.7,15.5,986.8,0.0000
39h 50m 5s,55.2,14.6,986.8,0.0000
39h 55m 5s,54.5,15.2,986.8,0.0000
40h 0m 5s,55.2,14.5,986.8,0.0000
40h 5m 5s,55.3,14.2,986.8,0.0000
40h 10m 5s,54.3,15.3,986.6,0.0000
40h 15m 5s,55.0,14.7,986.7,0.0000
40h 20m 5s,55.9,14.3,986.6,0.0000
40h 25m 5s,55.5,14.5,986.6,0.0000
40h 30m 5s,54.8,14.7,986.6,0.0000
40h 35m 6s,55.6,14.3,986.5,0.0000
40h 40m 6s,55.1,14.4,986.4,0.0000
40h 45m 6s,55.1,14.7,986.5,0.0000
40h 50m 6s,53.8,16.1,986.3,0.0000
40h 55m 6s,54.2,15.6,986.4,0.2794
41h 0m 6s,55.1,14.4,986.4,0.0000
41h 5m 6s,55.5,13.8,986.3,0.2794
41h 10m 6s,54.9,14.0,986.4,0.0000
41h 15m 6s,54.7,15.2,986.4,0.0000
41h 20m 6s,55.3,14.1,986.3,0.0000
41h 25m 6s,55.1,13.8,986.2,0.0000
41h 30m 6s,55.4,14.0,986.3,0.2794
41h 35m 6s,55.9,14.2,986.3,0.0000
41h 40m 6s,56.3,13.5,986.3,0.0000
41h 45m 6s,56.6,12.9,986.2,0.0000
41h 50m 6s,56.8,12.5,986.2,0.0000
41h 55m 6s,55.2,14.3,986.3,0.0000
42h 0m 6s,54.4,15.8,986.2,0.0000
42h 5m 6s,54.6,15.7,986.2,0.2794
42h 10m 6s,54.5,15.2,986.3,0.0000
42h 15m 6s,51.0,17.7,986.1,0.2794
42h 20m 6s,49.6,19.7,986.2,0.0000
42h 25m 6s,48.8,21.6,986.0,0.2794
42h 30m 6s,49.0,20.9,986.0,0.2794
42h 35m 6s,47.6,22.8,985.9,0.0000
42h 40m 6s,47.5,22.5,985.7,0.0000
42h 45m 6s,47.2,23.5,985.8,0.0000
42h 50m 6s,46.7,23.5,985.7,0.0000
42h 55m 6s,45.8,24.1,985.8,0.0000
43h 0m 6s,45.4,26.4,985.8,0.5588
43h 5m 6s,44.3,27.2,985.7,0.0000
43h 10m 6s,42.8,29.0,985.7,0.2794
43h 15m 6s,42.4,29.5,985.6,0.0000
43h 20m 6s,42.7,29.2,985.4,0.0000
43h 25m 6s,42.6,28.5,985.4,0.0000
43h 30m 6s,42.4,29.9,985.4,0.0000
43h 35m 6s,42.3,29.7,985.4,0.0000
43h 40m 6s,42.0,30.7,985.4,0.0000
43h 45m 6s,41.8,29.4,985.5,0.0000
43h 50m 6s,41.6,32.0,985.5,0.0000
43h 55m 6s,41.4,30.7,985.4,0.0000
44h 0m 6s,41.4,29.5,985.6,0.0000
44h 5m 6s,40.8,32.8,985.5,0.0000
44h 10m 6s,41.0,33.5,985.4,0.0000
44h 15m 6s,41.1,32.3,985.4,0.0000
44h 20m 6s,40.9,32.2,985.4,0.0000
44h 25m 6s,40.5,33.6,985.5,0.0000
44h 30m 6s,40.7,33.6,985.4,0.0000
44h 35m 6s,40.7,32.8,985.4,0.0000
