timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
11h 50m 1s,39.2,15.2,984.4,0.2794
11h 55m 1s,38.3,17.1,984.4,0.0000
12h 0m 1s,39.8,16.2,984.4,0.0000
12h 5m 1s,39.9,14.6,984.5,0.0000
12h 10m 1s,39.0,15.2,984.5,0.0000
12h 15m 1s,40.4,14.3,984.6,0.0000
12h 20m 1s,41.7,15.0,984.6,0.0000
12h 25m 1s,42.3,13.7,984.5,0.0000
12h 30m 1s,42.1,11.9,984.5,0.0000
12h 35m 1s,40.5,13.9,984.5,0.0000
12h 40m 1s,41.0,14.0,984.5,0.0000
12h 45m 1s,39.3,15.1,984.4,0.0000
12h 50m 1s,40.1,15.2,984.5,0.5588
12h 55m 1s,41.4,14.4,984.5,0.0000
13h 0m 1s,41.7,13.7,984.4,0.0000
13h 5m 1s,41.5,13.7,984.5,0.0000
13h 10m 1s,39.2,15.5,984.5,0.0000
13h 15m 1s,39.2,15.5,984.5,0.5588
13h 20m 1s,37.6,17.3,984.5,0.0000
13h 25m 1s,37.6,16.7,984.5,0.2794
13h 30m 1s,39.0,15.1,984.4,0.2794
13h 35m 1s,39.3,14.5,984.3,0.0000
13h 40m 1s,38.8,14.9,984.3,0.2794
13h 45m 1s,40.1,14.8,984.2,0.0000
13h 50m 1s,40.8,14.5,984.1,0.2794
13h 55m 1s,41.2,13.6,984.1,0.5588
14h 0m 1s,40.1,14.9,984.2,0.0000
14h 5m 1s,39.4,15.4,984.2,0.0000
14h 10m 1s,39.1,16.1,984.1,0.0000
14h 15m 1s,38.7,16.1,984.1,0.0000
14h 20m 1s,37.7,16.7,984.1,0.0000
14h 25m 1s,37.3,17.2,984.0,0.0000
14h 30m 1s,37.0,17.2,984.0,0.0000
14h 35m 1s,36.6,17.5,983.9,0.0000
14h 40m 1s,36.1,18.7,983.9,0.0000
14h 45m 1s,35.7,18.4,984.0,0.0000
14h 50m 1s,35.4,19.5,984.0,0.0000
14h 55m 1s,35.2,18.7,983.8,0.0000
15h 0m 1s,34.1,19.2,983.9,0.0000
15h 5m 1s,33.7,20.9,983.8,0.0000
15h 10m 1s,33.4,21.4,983.8,0.0000
15h 15m 1s,33.1,22.0,983.7,0.0000
15h 20m 1s,33.1,21.3,983.6,0.0000
15h 25m 1s,33.1,21.9,983.6,0.0000
15h 30m 1s,33.1,21.9,983.5,0.0000
15h 35m 1s,33.0,23.3,983.5,0.2794
15h 40m 1s,33.2,21.9,983.5,0.0000
15h 45m 1s,32.8,21.2,983.4,0.0000
15h 50m 1s,32.2,21.1,983.4,0.0000
15h 55m 2s,31.6,22.0,983.3,0.0000
16h 0m 2s,31.6,22.9,983.3,0.0000
16h 5m 2s,31.8,23.1,983.3,0.0000
16h 10m 2s,31.7,21.8,983.2,0.5588
16h 15m 2s,31.9,22.9,983.1,0.0000
16h 20m 2s,31.8,22.1,983.0,0.8382
16h 25m 2s,31.7,22.2,983.0,0.0000
16h 30m 2s,31.5,22.1,982.9,0.0000
16h 35m 2s,31.2,23.4,982.9,0.0000
16h 40m 2s,30.9,24.1,982.9,0.2794
16h 45m 2s,30.7,23.0,983.0,0.0000
16h 50m 2s,30.4,23.5,982.9,0.2794
16h 55m 2s,30.3,23.8,982.8,0.0000
17h 0m 2s,30.2,24.0,982.7,0.0000
17h 5m 2s,30.2,24.3,982.7,0.0000
17h 10m 2s,30.1,23.9,982.7,0.0000
17h 15m 2s,30.0,23.5,982.7,0.0000
17h 20m 2s,29.8,23.9,982.7,0.0000
17h 25m 2s,29.4,23.7,982.6,0.0000
17h 30m 2s,29.2,25.3,982.7,0.2794
17h 35m 2s,29.2,24.4,982.6,0.0000
17h 40m 2s,29.0,24.0,982.4,0.0000
17h 45m 2s,28.9,24.7,982.5,0.0000
17h 50m 2s,28.8,25.9,982.5,0.0000
17h 55m 2s,28.5,26.5,982.5,0.0000
18h 0m 2s,28.6,26.8,982.6,0.0000
18h 5m 2s,28.8,26.2,982.6,0.2794
18h 10m 2s,28.9,26.6,982.6,0.0000
18h 15m 2s,29.0,25.3,982.5,0.0000
18h 20m 2s,28.9,24.3,982.5,0.0000
18h 25m 2s,28.9,25.4,982.5,0.0000
18h 30m 2s,28.9,26.2,982.4,0.0000
18h 35m 2s,28.6,24.1,982.5,0.0000
18h 40m 2s,28.3,25.6,982.5,0.0000
18h 45m 2s,28.3,25.7,982.3,0.2794
18h 50m 2s,28.2,24.9,982.3,0.0000
18h 55m 2s,28.3,25.1,982.3,0.0000
19h 0m 2s,28.4,26.8,982.3,0.0000
19h 5m 2s,28.3,26.1,982.3,0.0000
19h 10m 2s,28.1,26.3,982.3,0.0000
19h 15m 2s,28.0,27.0,982.3,0.0000
19h 20m 2s,27.9,27.0,982.3,0.0000
19h 25m 2s,27.9,26.7,982.3,0.0000
19h 30m 2s,27.8,27.7,982.2,0.0000
19h 35m 2s,27.5,26.9,982.3,0.2794
19h 40m 2s,27.3,28.0,982.3,0.0000
19h 45m 2s,27.0,29.1,982.2,0.0000
19h 50m 2s,26.9,29.8,982.2,0.0000
19h 55m 2s,26.7,29.6,982.3,0.0000
20h 0m 2s,26.6,29.8,982.2,0.0000
20h 5m 2s,26.4,30.5,982.2,0.0000
20h 10m 2s,26.3,30.2,982.3,0.2794
20h 15m 2s,26.2,30.3,982.4,0.0000
20h 20m 2s,26.0,31.4,982.3,0.0000
20h 25m 2s,25.8,31.7,982.3,0.0000
20h 30m 2s,25.6,32.1,982.4,0.0000
20h 35m 2s,25.4,32.1,982.4,0.0000
20h 40m 2s,25.3,33.2,982.4,0.2794
20h 45m 2s,25.2,33.0,982.4,0.0000
20h 50m 2s,25.2,33.6,982.4,0.0000
20h 55m 2s,25.2,33.6,982.4,0.0000
21h 0m 2s,25.1,33.4,982.4,0.0000
21h 5m 2s,25.1,33.4,982.4,0.5588
21h 10m 2s,24.9,34.4,982.4,0.2794
21h 15m 2s,24.4,35.0,982.3,0.0000
21h 20m 2s,24.2,36.3,982.3,0.2794
21h 25m 2s,23.9,36.1,982.3,0.2794
21h 30m 2s,23.7,36.1,982.3,0.0000
21h 35m 2s,23.4,36.8,982.3,0.0000
21h 40m 2s,23.1,37.9,982.3,0.0000
21h 45m 2s,22.7,39.0,982.3,0.0000
21h 50m 2s,22.5,40.0,982.3,0.0000
21h 55m 2s,22.2,41.1,982.3,0.0000
22h 0m 2s,22.0,41.3,982.4,0.0000
22h 5m 2s,21.9,41.6,982.4,0.8382
22h 10m 2s,21.6,42.2,982.4,0.0000
22h 15m 2s,21.6,42.0,982.5,0.0000
22h 20m 2s,21.5,41.8,982.6,0.0000
22h 25m 2s,21.4,43.0,982.5,0.2794
22h 30m 2s,21.2,43.4,982.6,0.0000
22h 35m 2s,21.0,44.2,982.6,0.0000
22h 40m 2s,20.9,45.2,982.6,0.0000
22h 45m 2s,20.8,46.6,982.6,0.0000
22h 50m 2s,20.7,47.2,982.7,0.0000
22h 55m 2s,20.6,47.0,982.7,0.0000
23h 0m 2s,20.6,47.6,982.7,0.0000
23h 5m 2s,20.4,48.7,982.7,0.2794
23h 10m 2s,20.3,49.3,982.7,0.2794
23h 15m 2s,20.2,49.9,982.7,0.0000
23h 20m 2s,20.2,50.1,982.7,0.0000
23h 25m 2s,20.2,50.9,982.8,0.0000
23h 30m 2s,20.0,52.2,982.8,0.0000
23h 35m 2s,19.9,52.8,982.8,0.0000
23h 40m 2s,19.8,53.4,982.8,0.0000
23h 45m 2s,19.7,53.4,982.7,0.0000
23h 50m 2s,19.7,53.8,982.7,0.0000
23h 55m 2s,19.6,54.2,982.7,0.0000
24h 0m 2s,19.5,54.6,982.7,0.0000
24h 5m 2s,19.4,54.9,982.7,0.0000
24h 10m 3s,19.3,55.1,982.7,0.0000
24h 15m 3s,19.3,54.0,982.6,0.2794
24h 20m 3s,19.4,51.9,982.6,0.0000
24h 25m 3s,19.5,51.9,982.5,0.0000
24h 30m 3s,19.5,52.6,982.5,0.0000
24h 35m 3s,19.5,51.8,982.5,0.0000
24h 40m 3s,19.5,50.6,982.4,0.0000
24h 45m 3s,19.7,49.2,982.4,0.0000
24h 50m 3s,19.6,49.4,982.3,0.0000
24h 55m 3s,19.7,49.2,982.3,0.0000
25h 0m 3s,19.7,49.1,982.3,0.0000
25h 5m 3s,19.6,50.1,982.3,0.0000
25h 10m 3s,19.6,50.7,982.3,0.0000
25h 15m 3s,19.4,51.2,982.3,0.0000
25h 20m 3s,19.2,52.5,982.3,0.0000
25h 25m 3s,19.3,51.0,982.2,0.0000
25h 30m 3s,19.3,50.1,982.2,0.0000
25h 35m 3s,19.3,51.2,982.1,0.0000
25h 40m 3s,19.1,52.3,982.2,0.0000
25h 45m 3s,19.0,53.1,982.1,0.0000
25h 50m 3s,18.9,53.6,982.0,0.0000
25h 55m 3s,18.8,54.0,982.0,0.0000
26h 0m 3s,18.8,54.2,981.9,0.0000
26h 5m 3s,18.7,54.3,981.9,0.0000
26h 10m 3s,18.6,54.7,981.8,0.0000
26h 15m 3s,18.5,55.2,981.8,0.0000
26h 20m 3s,18.4,55.5,981.7,0.0000
26h 25m 3s,18.4,55.5,981.7,0.0000
26h 30m 3s,18.5,54.9,981.6,0.0000
26h 35m 3s,18.9,53.5,981.6,0.0000
26h 40m 3s,19.1,52.7,981.5,0.0000
26h 45m 3s,19.1,52.1,981.5,0.0000
26h 50m 3s,19.0,52.3,981.4,0.0000
26h 55m 3s,18.9,52.3,981.3,0.0000
27h 0m 3s,18.8,52.8,981.3,0.0000
27h 5m 3s,18.8,52.9,981.3,0.0000
27h 10m 3s,18.8,53.3,981.3,0.0000
27h 15m 3s,18.7,53.4,981.2,0.0000
27h 20m 3s,18.5,54.2,981.3,0.0000
27h 25m 3s,18.5,54.7,981.3,0.0000
27h 30m 3s,18.6,54.4,981.2,0.0000
27h 35m 3s,18.8,53.7,981.1,0.0000
27h 40m 3s,18.9,52.9,981.1,0.0000
27h 45m 3s,18.9,52.5,981.1,0.0000
27h 50m 3s,18.9,52.8,981.1,0.0000
27h 55m 3s,18.9,52.8,981.0,0.0000
28h 0m 3s,18.8,53.0,981.0,0.0000
28h 5m 3s,18.7,52.9,980.9,0.0000
28h 10m 3s,18.7,52.7,980.9,0.0000
28h 15m 3s,18.8,52.3,980.8,0.0000
28h 20m 3s,18.7,52.5,980.8,0.0000
28h 25m 3s,18.7,52.6,980.8,0.5588
28h 30m 3s,18.7,52.4,980.7,0.0000
28h 35m 3s,18.6,52.8,980.7,0.0000
28h 40m 3s,18.6,52.7,980.7,0.0000
28h 45m 3s,18.6,52.8,980.6,0.0000
28h 50m 3s,18.5,52.8,980.6,0.0000
28h 55m 3s,18.5,52.9,980.5,0.0000
29h 0m 3s,18.5,53.2,980.4,0.0000
29h 5m 3s,18.5,53.1,980.4,0.0000
29h 10m 3s,18.5,53.1,980.4,0.0000
29h 15m 3s,18.6,53.0,980.4,0.0000
29h 20m 3s,18.7,52.8,980.4,0.0000
29h 25m 3s,18.8,52.9,980.4,0.0000
29h 30m 3s,18.8,52.7,980.5,0.0000
29h 35m 3s,18.9,52.1,980.4,0.0000
29h 40m 3s,18.9,51.9,980.4,0.0000
29h 45m 3s,19.0,51.8,980.3,0.0000
29h 50m 3s,18.9,51.4,980.4,0.0000
29h 55m 3s,19.0,51.4,980.4,0.0000
30h 0m 3s,19.0,51.6,980.4,0.0000
30h 5m 3s,19.0,52.0,980.4,0.0000
30h 10m 3s,19.0,51.3,980.5,0.0000
30h 15m 3s,19.0,51.4,980.5,0.0000
30h 20m 3s,19.0,51.1,980.4,0.0000
30h 25m 3s,18.9,51.2,980.6,0.0000
30h 30m 3s,18.9,51.4,980.5,0.0000
30h 35m 3s,18.8,51.7,980.5,0.0000
30h 40m 3s,18.9,51.7,980.5,0.0000
30h 45m 3s,19.0,51.6,980.4,0.5588
30h 50m 3s,19.2,51.5,980.4,0.0000
30h 55m 3s,19.5,50.6,980.5,0.0000
31h 0m 3s,20.1,49.6,980.4,0.0000
31h 5m 3s,22.2,45.5,980.4,0.0000
31h 10m 3s,22.1,45.1,980.4,0.0000
31h 15m 3s,22.4,43.7,980.4,0.0000
31h 20m 3s,22.4,43.6,980.3,0.8382
31h 25m 3s,22.6,43.0,980.3,0.0000
31h 30m 3s,23.0,42.4,980.3,0.0000
31h 35m 3s,24.0,41.1,980.2,0.0000
31h 40m 3s,25.1,38.5,980.2,0.0000
31h 45m 3s,25.9,36.4,980.1,0.0000
31h 50m 3s,26.9,35.3,980.1,0.2794
31h 55m 3s,27.4,32.8,980.0,0.0000
32h 0m 3s,27.3,32.9,980.1,0.0000
32h 5m 3s,27.2,32.5,980.1,0.0000
32h 10m 3s,26.8,32.9,980.0,0.2794
32h 15m 3s,26.3,34.1,980.0,0.0000
32h 20m 3s,27.3,33.3,980.0,0.0000
32h 25m 4s,27.4,33.6,979.9,0.0000
32h 30m 4s,27.3,33.2,979.9,0.0000
32h 35m 4s,27.0,33.8,979.9,0.0000
32h 40m 4s,26.7,34.4,979.9,0.0000
32h 45m 4s,26.8,34.6,979.9,0.0000
32h 50m 4s,28.4,32.3,979.8,0.0000
32h 55m 4s,30.0,29.4,979.8,0.0000
33h 0m 4s,30.8,27.3,979.8,0.0000
33h 5m 4s,31.3,25.7,979.7,0.0000
33h 10m 4s,31.5,25.5,979.7,0.0000
33h 15m 4s,32.3,24.6,979.7,0.0000
33h 20m 4s,32.5,23.9,979.6,0.0000
33h 25m 4s,33.2,23.1,979.6,0.0000
33h 30m 4s,33.2,23.4,979.7,0.0000
33h 35m 4s,33.1,22.8,979.7,0.0000
33h 40m 4s,33.0,23.3,979.7,0.0000
33h 45m 4s,33.5,22.8,979.4,0.0000
33h 50m 4s,34.1,22.6,979.5,0.0000
33h 55m 4s,35.4,19.7,979.6,0.0000
34h 0m 4s,36.7,19.3,979.6,0.0000
34h 5m 4s,36.8,18.7,979.6,0.0000
34h 10m 4s,36.5,19.7,979.6,0.0000
34h 15m 4s,36.4,18.6,979.6,0.0000
34h 20m 4s,35.8,19.9,979.5,0.0000
34h 25m 4s,36.7,18.6,979.5,0.0000
34h 30m 4s,37.5,18.4,979.4,0.0000
34h 35m 4s,37.1,18.3,979.3,0.0000
34h 40m 4s,37.5,17.8,979.3,0.0000
34h 45m 4s,38.0,16.4,979.2,0.0000
34h 50m 4s,39.0,16.9,979.2,0.0000
34h 55m 4s,39.8,15.3,979.1,0.0000
35h 0m 4s,40.0,14.8,979.1,0.2794
35h 5m 4s,40.3,15.5,979.1,0.0000
35h 10m 4s,41.2,14.2,979.1,0.2794
35h 15m 4s,41.7,14.3,979.1,0.0000
35h 20m 4s,42.0,14.0,979.0,0.0000
35h 25m 4s,42.8,13.4,978.9,0.0000
35h 30m 4s,43.2,13.2,978.8,0.0000
35h 35m 4s,43.3,13.3,978.7,0.0000
35h 40m 4s,43.1,12.2,978.7,0.0000
35h 45m 4s,42.1,13.5,978.6,0.0000
35h 50m 4s,42.2,12.9,978.5,0.2794
35h 55m 4s,42.4,13.6,978.5,0.0000
36h 0m 4s,42.7,12.4,978.4,0.2794
36h 5m 4s,42.4,12.7,978.3,0.0000
36h 10m 4s,42.2,12.3,978.4,0.0000
36h 15m 4s,41.7,12.4,978.5,0.0000
36h 20m 4s,41.2,12.7,978.4,0.0000
36h 25m 4s,41.9,13.1,978.2,0.0000
36h 30m 4s,42.3,12.4,978.2,0.2794
36h 35m 4s,42.5,12.7,978.2,0.0000
36h 40m 4s,41.5,12.7,978.2,0.0000
36h 45m 4s,41.0,13.0,978.1,0.0000
36h 50m 4s,40.7,14.4,977.9,0.0000
36h 55m 4s,41.2,14.1,977.8,0.0000
37h 0m 4s,42.1,12.9,977.6,0.0000
37h 5m 4s,43.2,11.1,977.8,0.0000
37h 10m 4s,43.4,11.5,977.7,0.0000
37h 15m 4s,41.3,13.2,977.7,0.0000
37h 20m 4s,39.3,13.9,977.6,0.0000
37h 25m 4s,38.3,15.9,977.5,0.0000
37h 30m 4s,37.5,16.6,977.4,0.0000
37h 35m 4s,37.5,17.8,977.4,0.0000
37h 40m 4s,37.3,17.0,977.4,0.0000
37h 45m 4s,36.9,17.5,977.3,0.0000
37h 50m 4s,36.4,18.3,977.4,0.0000
37h 55m 4s,35.8,18.5,977.4,0.2794
38h 0m 4s,35.2,19.3,977.5,0.0000
38h 5m 4s,35.1,19.5,977.7,0.0000
38h 10m 4s,34.1,20.5,977.6,0.2794
38h 15m 4s,33.3,22.2,977.7,0.0000
38h 20m 4s,32.6,26.0,977.8,0.0000
38h 25m 4s,31.4,28.2,977.8,0.2794
38h 30m 4s,30.5,31.5,977.7,0.0000
38h 35m 4s,29.6,33.6,977.7,0.0000
38h 40m 4s,29.4,33.0,977.6,0.2794
38h 45m 4s,29.3,36.7,977.6,0.2794
38h 50m 4s,29.0,36.1,977.6,0.0000
38h 55m 4s,28.6,36.4,977.5,0.0000
39h 0m 4s,28.9,36.2,977.2,0.0000
39h 5m 4s,29.6,33.6,977.1,0.0000
39h 10m 4s,30.2,33.3,976.9,0.0000
39h 15m 4s,30.5,32.4,976.8,0.2794
39h 20m 4s,31.3,31.9,976.6,0.2794
39h 25m 4s,31.9,29.7,976.5,0.0000
39h 30m 4s,32.1,27.2,976.6,0.0000
39h 35m 4s,32.2,27.8,976.4,0.0000
39h 40m 4s,32.5,29.0,976.3,0.0000
39h 45m 4s,32.0,28.1,976.1,0.0000
39h 50m 4s,31.6,30.6,976.0,0.0000
39h 55m 4s,31.1,29.1,976.0,0.0000
40h 0m 4s,31.0,30.0,975.9,0.2794
40h 5m 4s,30.9,30.5,975.8,0.0000
40h 10m 4s,30.8,30.6,975.6,0.0000
40h 15m 4s,30.5,30.2,975.5,0.0000
40h 20m 5s,30.4,30.0,975.4,0.0000
40h 25m 5s,30.3,31.6,975.2,0.0000
40h 30m 5s,30.3,30.9,975.1,0.0000
40h 35m 5s,30.2,29.6,975.1,0.0000
40h 40m 5s,30.3,29.1,975.0,0.0000
40h 45m 5s,30.2,28.6,975.0,0.0000
40h 50m 5s,30.2,28.2,974.8,0.0000
40h 55m 5s,30.9,26.8,974.6,0.0000
41h 0m 5s,31.3,26.5,974.6,0.0000
41h 5m 5s,31.6,26.6,974.6,0.0000
41h 10m 5s,31.1,26.4,974.4,0.0000
41h 15m 5s,30.9,26.9,974.3,0.0000
41h 20m 5s,30.5,26.8,974.4,0.0000
41h 25m 5s,30.4,27.4,974.3,0.0000
41h 30m 5s,30.4,27.3,974.3,0.0000
41h 35m 5s,30.4,27.5,974.1,0.0000
41h 40m 5s,30.4,27.7,974.1,0.0000
41h 45m 5s,30.6,27.7,974.1,0.0000
41h 50m 5s,30.6,27.5,974.1,0.0000
41h 55m 5s,30.5,27.5,974.2,0.0000
42h 0m 5s,30.3,28.1,974.2,0.0000
42h 5m 5s,30.1,29.0,974.3,0.0000
42h 10m 5s,29.7,29.1,974.3,0.0000
42h 15m 5s,29.2,30.0,974.4,0.0000
42h 20m 5s,29.2,30.4,974.4,0.0000
42h 25m 5s,29.2,30.1,974.5,0.0000
42h 30m 5s,29.1,30.2,974.7,0.0000
42h 35m 5s,29.0,30.5,974.2,0.0000
42h 40m 5s,28.9,31.3,974.3,0.0000
42h 45m 5s,28.9,31.5,974.6,0.0000
42h 50m 5s,28.8,32.0,974.7,0.0000
42h 55m 5s,28.7,33.6,974.9,0.0000
43h 0m 5s,28.6,35.9,975.1,0.0000
43h 5m 5s,28.3,37.3,975.2,0.0000
43h 10m 5s,27.9,38.8,975.3,0.0000
43h 15m 5s,27.5,40.5,975.1,0.0000
43h 20m 5s,27.1,42.3,975.3,0.2794
43h 25m 5s,26.5,45.4,975.3,0.0000
43h 30m 5s,26.1,47.0,975.5,0.2794
43h 35m 5s,25.8,48.7,975.6,0.5588
43h 40m 5s,25.5,50.7,975.8,1.1176
43h 45m 5s,24.9,55.6,975.6,1.1176
43h 50m 5s,23.8,60.1,975.6,2.2352
43h 55m 5s,23.0,60.6,975.2,0.2794
44h 0m 5s,22.8,62.1,974.7,0.2794
44h 5m 5s,22.6,62.7,974.7,0.0000
44h 10m 5s,22.5,62.8,974.7,0.0000
44h 15m 5s,22.3,63.0,974.6,0.0000
44h 20m 5s,22.2,63.4,974.7,0.2794
44h 25m 5s,22.2,63.7,974.6,0.0000
44h 30m 5s,22.3,64.6,974.4,0.0000
44h 35m 5s,22.5,64.6,974.3,0.0000
