timestamp,temperature_c,humidity_pct,pressure_hpa,rainfall_mm
4h 20m 0s,5.8,68.8,991.7,0.0000
4h 25m 0s,5.8,68.1,991.8,0.0000
4h 30m 0s,5.8,67.8,991.9,0.0000
4h 35m 0s,5.7,67.7,991.8,0.0000
4h 40m 0s,5.6,67.7,991.9,0.0000
4h 45m 0s,5.6,67.7,991.9,0.0000
4h 50m 0s,5.5,68.1,991.9,0.0000
4h 55m 0s,5.5,68.4,992.0,0.0000
5h 0m 0s,5.5,68.0,992.1,0.0000
5h 5m 0s,5.5,67.8,992.1,0.0000
5h 10m 0s,5.5,66.9,992.1,0.0000
5h 15m 0s,5.4,67.2,992.2,0.0000
5h 20m 0s,5.3,66.8,992.2,0.0000
5h 25m 0s,5.2,66.9,992.2,0.0000
5h 30m 0s,5.1,67.5,992.3,0.0000
5h 35m 0s,5.0,67.9,992.4,0.0000
5h 40m 0s,4.9,68.7,992.4,0.0000
5h 45m 0s,4.8,69.2,992.4,0.0000
5h 50m 0s,4.7,69.6,992.4,0.0000
5h 55m 0s,4.6,70.2,992.5,0.0000
6h 0m 0s,4.5,70.6,992.5,0.0000
6h 5m 0s,4.4,71.2,992.6,0.0000
6h 10m 0s,4.3,72.2,992.6,0.0000
6h 15m 0s,4.2,73.4,992.7,0.0000
6h 20m 0s,4.0,74.1,992.8,0.0000
6h 25m 0s,3.9,75.5,992.8,0.0000
6h 30m 0s,3.8,76.8,992.9,0.0000
6h 35m 0s,3.7,77.5,992.9,0.0000
6h 40m 0s,3.6,78.2,993.0,0.0000
6h 45m 0s,3.5,79.7,993.1,0.0000
6h 50m 0s,3.5,80.9,993.1,0.0000
6h 55m 0s,3.4,82.0,993.2,0.0000
7h 0m 0s,3.3,82.7,993.2,0.0000
7h 5m 0s,3.2,83.5,993.2,0.0000
7h 10m 0s,3.1,84.1,993.3,0.0000
7h 15m 0s,3.0,84.6,993.4,0.0000
7h 20m 0s,2.9,85.1,993.4,0.0000
7h 25m 0s,2.9,85.4,993.4,0.0000
7h 30m 0s,2.8,85.6,993.4,0.0000
7h 35m 1s,2.7,86.0,993.4,0.0000
7h 40m 1s,2.7,86.4,993.5,0.0000
7h 45m 1s,2.6,86.6,993.4,0.0000
7h 50m 1s,2.5,86.8,993.4,0.0000
7h 55m 1s,2.5,87.1,993.5,0.0000
8h 0m 1s,2.3,87.0,993.5,0.0000
8h 5m 1s,2.3,87.0,993.5,0.2794
8h 10m 1s,2.2,87.3,993.5,0.0000
8h 15m 1s,2.1,87.4,993.5,0.0000
8h 20m 1s,2.1,87.4,993.6,0.0000
8h 25m 1s,1.9,87.3,993.6,0.0000
8h 30m 1s,1.7,87.2,993.6,0.0000
8h 35m 1s,1.7,87.4,993.6,0.0000
8h 40m 1s,1.6,87.6,993.7,0.0000
8h 45m 1s,1.6,87.9,993.7,0.0000
8h 50m 1s,1.5,88.0,993.8,0.0000
8h 55m 1s,1.5,88.0,993.7,0.0000
9h 0m 1s,1.5,88.1,993.7,0.0000
9h 5m 1s,1.4,88.3,993.6,0.0000
9h 10m 1s,1.3,88.3,993.7,0.0000
9h 15m 1s,1.3,88.5,993.7,0.0000
9h 20m 1s,1.3,88.5,993.8,0.0000
9h 25m 1s,1.2,88.5,993.8,0.0000
9h 30m 1s,1.1,88.7,993.9,0.0000
9h 35m 1s,1.1,88.7,993.9,0.0000
9h 40m 1s,1.1,88.8,994.0,0.0000
9h 45m 1s,1.0,88.8,994.0,0.0000
9h 50m 1s,1.0,88.9,994.0,0.0000
9h 55m 1s,0.9,88.8,994.0,0.0000
10h 0m 1s,0.8,88.7,994.0,0.0000
10h 5m 1s,0.8,88.9,994.1,0.0000
10h 10m 1s,0.8,89.1,994.1,0.5588
10h 15m 1s,0.8,89.2,994.0,0.0000
10h 20m 1s,0.7,89.3,994.1,0.0000
10h 25m 1s,0.7,89.3,994.2,0.0000
10h 30m 1s,0.7,89.4,994.2,0.0000
10h 35m 1s,0.8,89.7,994.2,0.0000
10h 40m 1s,0.6,89.7,994.2,0.0000
10h 45m 1s,0.6,89.5,994.2,0.0000
10h 50m 1s,0.5,89.5,994.2,0.0000
10h 55m 1s,0.6,89.7,994.3,0.0000
11h 0m 1s,0.5,89.8,994.3,0.0000
11h 5m 1s,0.5,89.8,994.3,0.0000
11h 10m 1s,0.4,89.9,994.5,0.0000
11h 15m 1s,0.3,89.8,994.4,0.0000
11h 20m 1s,0.3,89.7,994.4,0.2794
11h 25m 1s,0.2,89.6,994.4,0.0000
11h 30m 1s,0.2,89.6,994.5,0.0000
11h 35m 1s,0.2,89.8,994.6,0.0000
11h 40m 1s,0.2,89.9,994.6,0.0000
11h 45m 1s,0.3,90.2,994.6,0.0000
11h 50m 1s,0.2,90.3,994.7,0.0000
11h 55m 1s,0.1,90.1,994.8,0.0000
12h 0m 1s,0.1,89.9,994.8,0.0000
12h 5m 1s,-0.0,89.8,994.9,0.0000
12h 10m 1s,-0.0,89.8,995.0,0.2794
12h 15m 1s,0.0,90.1,995.1,0.0000
12h 20m 1s,0.0,90.2,995.1,0.0000
12h 25m 1s,0.0,90.3,995.2,0.0000
12h 30m 1s,-0.1,90.2,995.2,0.0000
12h 35m 1s,-0.2,89.9,995.3,0.0000
12h 40m 1s,-0.2,89.8,995.4,0.2794
12h 45m 1s,-0.0,90.2,995.5,0.0000
12h 50m 1s,0.1,90.6,995.5,0.2794
12h 55m 1s,0.1,90.9,995.6,0.2794
13h 0m 1s,0.2,90.8,995.6,1.1176
13h 5m 1s,0.4,90.8,995.7,0.5588
13h 10m 1s,0.6,91.1,995.7,1.1176
13h 15m 1s,0.8,91.0,995.8,0.8382
13h 20m 1s,2.2,89.9,995.8,3.3528
13h 25m 1s,4.3,89.8,995.8,5.0292
13h 30m 1s,6.2,89.7,995.8,6.4262
13h 35m 1s,8.1,86.8,995.8,4.1910
13h 40m 1s,9.6,78.3,995.8,0.0000
13h 45m 1s,10.8,69.9,995.9,0.0000
13h 50m 1s,11.9,62.2,996.0,0.0000
13h 55m 1s,12.9,54.1,996.1,0.0000
14h 0m 1s,13.2,48.5,996.1,0.0000
14h 5m 1s,14.4,44.7,996.1,0.0000
14h 10m 1s,15.3,40.7,996.1,0.0000
14h 15m 1s,15.8,36.1,996.2,0.0000
14h 20m 1s,16.2,35.0,996.2,0.0000
14h 25m 1s,16.4,31.3,996.3,0.0000
14h 30m 1s,16.3,30.7,996.3,0.0000
14h 35m 1s,16.9,27.7,996.3,0.0000
14h 40m 1s,16.0,27.7,996.3,0.0000
14h 45m 1s,16.4,28.2,996.3,0.0000
14h 50m 1s,17.3,26.2,996.4,0.0000
14h 55m 1s,17.6,25.2,996.4,0.0000
15h 0m 1s,18.1,23.3,996.5,0.0000
15h 5m 1s,18.6,23.7,996.5,0.0000
15h 10m 1s,19.4,21.1,996.6,0.0000
15h 15m 1s,19.1,21.2,996.5,0.0000
15h 20m 1s,19.5,20.2,996.6,0.0000
15h 25m 1s,20.0,19.0,996.6,0.0000
15h 30m 1s,20.4,18.6,996.5,0.0000
15h 35m 1s,19.5,20.2,996.6,0.0000
15h 40m 1s,20.5,18.3,996.6,0.0000
15h 45m 1s,20.2,17.5,996.5,0.0000
15h 50m 2s,20.4,18.2,996.5,0.0000
15h 55m 2s,19.9,17.1,996.5,0.0000
16h 0m 2s,20.5,17.4,996.5,0.0000
16h 5m 2s,20.7,16.9,996.5,0.0000
16h 10m 2s,20.7,15.9,996.6,0.0000
16h 15m 2s,20.6,16.7,996.7,0.0000
16h 20m 2s,20.7,16.4,996.8,0.0000
16h 25m 2s,21.0,15.1,996.8,0.0000
16h 30m 2s,20.7,16.1,996.8,0.0000
16h 35m 2s,21.8,16.2,996.9,0.0000
16h 40m 2s,23.4,15.3,996.9,0.0000
16h 45m 2s,23.4,14.1,996.9,0.0000
16h 50m 2s,23.9,13.2,996.8,0.0000
16h 55m 2s,24.7,13.0,996.8,0.0000
17h 0m 2s,25.2,12.9,996.7,0.0000
17h 5m 2s,26.4,12.9,996.7,0.0000
17h 10m 2s,26.7,10.7,996.7,0.0000
17h 15m 2s,27.1,12.4,996.6,0.0000
17h 20m 2s,27.6,11.5,996.7,0.0000
17h 25m 2s,26.6,10.4,996.7,0.0000
17h 30m 2s,25.6,11.2,996.7,0.0000
17h 35m 2s,26.2,11.7,996.8,0.0000
17h 40m 2s,26.7,11.1,996.7,0.0000
17h 45m 2s,27.2,11.2,996.7,0.0000
17h 50m 2s,26.8,12.3,996.8,0.0000
17h 55m 2s,27.2,11.6,996.8,0.0000
18h 0m 2s,27.1,11.4,996.8,0.0000
18h 5m 2s,27.8,10.8,996.8,0.0000
18h 10m 2s,28.4,10.2,996.7,0.0000
18h 15m 2s,28.2,10.7,996.8,0.0000
18h 20m 2s,28.7,10.5,996.7,0.0000
18h 25m 2s,29.3,11.2,996.7,0.0000
18h 30m 2s,29.5,10.5,996.7,0.0000
18h 35m 2s,29.7,10.5,996.7,0.0000
18h 40m 2s,29.4,10.0,996.6,0.0000
18h 45m 2s,29.5,9.7,996.6,0.0000
18h 50m 2s,29.5,9.3,996.5,0.0000
18h 55m 2s,29.8,11.7,996.5,0.0000
19h 0m 2s,29.5,9.8,996.4,0.0000
19h 5m 2s,29.5,9.9,996.3,0.0000
19h 10m 2s,29.4,11.6,996.3,0.0000
19h 15m 2s,29.3,10.9,996.3,0.0000
19h 20m 2s,29.3,10.7,996.2,0.0000
19h 25m 2s,29.4,9.6,996.2,0.0000
19h 30m 2s,29.5,8.9,996.2,0.0000
19h 35m 2s,29.3,9.3,996.1,0.0000
19h 40m 2s,28.1,9.1,996.1,0.0000
19h 45m 2s,25.6,11.0,996.0,0.0000
19h 50m 2s,25.1,12.0,996.0,0.0000
19h 55m 2s,25.1,13.1,995.9,0.0000
20h 0m 2s,24.4,13.7,995.8,0.0000
20h 5m 2s,23.0,14.8,995.8,0.0000
20h 10m 2s,22.1,14.8,995.7,0.0000
20h 15m 2s,21.3,16.6,995.7,0.0000
20h 20m 2s,20.0,18.0,995.6,0.0000
20h 25m 2s,19.3,17.5,995.6,0.0000
20h 30m 2s,18.8,18.9,995.6,0.0000
20h 35m 2s,18.6,18.3,995.5,0.0000
20h 40m 2s,18.5,21.4,995.4,0.0000
20h 45m 2s,18.1,20.4,995.4,0.0000
20h 50m 2s,17.6,19.6,995.3,0.0000
20h 55m 2s,16.2,19.6,995.4,0.0000
21h 0m 2s,15.6,20.1,995.2,0.0000
21h 5m 2s,15.3,21.2,995.2,0.0000
21h 10m 2s,15.1,21.7,995.1,0.0000
21h 15m 2s,15.1,23.2,995.0,0.0000
21h 20m 2s,15.4,23.3,994.9,0.0000
21h 25m 2s,15.3,22.3,994.9,0.0000
21h 30m 2s,15.4,23.8,994.8,0.0000
21h 35m 2s,15.8,24.6,994.7,0.0000
21h 40m 2s,16.1,24.6,994.7,0.0000
21h 45m 2s,16.1,21.8,994.8,0.0000
21h 50m 2s,16.1,21.2,994.8,0.0000
21h 55m 2s,15.5,20.3,994.5,0.0000
22h 0m 2s,14.9,22.1,994.4,0.0000
22h 5m 2s,14.8,22.6,994.3,0.0000
22h 10m 2s,14.8,23.5,994.2,0.0000
22h 15m 2s,14.9,23.8,994.2,0.0000
22h 20m 2s,15.0,22.7,994.2,0.0000
22h 25m 2s,14.8,23.1,994.2,0.0000
22h 30m 2s,14.6,21.4,994.1,0.0000
22h 35m 2s,14.5,21.1,994.2,0.0000
22h 40m 2s,14.4,21.9,994.0,0.0000
22h 45m 2s,14.4,24.8,994.1,0.0000
22h 50m 2s,14.5,23.3,994.0,0.0000
22h 55m 2s,14.6,25.0,993.9,0.0000
23h 0m 2s,14.5,23.1,994.0,0.0000
23h 5m 2s,14.3,23.2,993.9,0.0000
23h 10m 2s,14.4,25.6,994.0,0.0000
23h 15m 2s,14.4,24.9,994.0,0.0000
23h 20m 2s,14.2,22.4,993.9,0.0000
23h 25m 2s,14.1,23.7,994.0,0.0000
23h 30m 2s,14.1,25.0,994.0,0.0000
23h 35m 2s,14.0,23.9,993.9,0.0000
23h 40m 2s,13.9,24.8,993.9,0.0000
23h 45m 2s,13.8,23.2,993.9,0.0000
23h 50m 2s,13.6,23.1,993.7,0.0000
23h 55m 2s,13.6,23.8,993.7,0.0000
24h 0m 3s,13.5,22.2,993.6,0.0000
24h 5m 3s,13.4,22.4,993.6,0.0000
24h 10m 3s,13.4,24.3,993.6,0.0000
24h 15m 3s,13.3,24.9,993.5,0.0000
24h 20m 3s,13.3,22.8,993.5,0.0000
24h 25m 3s,13.3,25.4,993.5,0.0000
24h 30m 3s,13.3,26.5,993.5,0.0000
24h 35m 3s,13.2,24.5,993.5,0.0000
24h 40m 3s,13.1,23.8,993.4,0.0000
24h 45m 3s,13.0,24.7,993.4,0.0000
24h 50m 3s,12.8,24.9,993.3,0.0000
24h 55m 3s,12.7,23.7,993.2,0.0000
25h 0m 3s,12.7,24.5,993.1,0.0000
25h 5m 3s,12.6,25.6,993.1,0.0000
25h 10m 3s,12.5,26.8,993.1,0.0000
25h 15m 3s,12.4,27.4,993.1,0.0000
25h 20m 3s,12.3,25.3,993.1,0.0000
25h 25m 3s,12.3,25.0,993.0,0.0000
25h 30m 3s,12.2,25.6,992.9,0.0000
25h 35m 3s,12.1,26.2,992.9,0.0000
25h 40m 3s,12.0,26.2,992.9,0.0000
25h 45m 3s,11.8,26.1,992.7,0.0000
25h 50m 3s,11.7,26.4,992.8,0.0000
25h 55m 3s,11.6,27.9,992.8,0.0000
26h 0m 3s,11.4,27.7,992.7,0.2794
26h 5m 3s,11.2,27.3,992.5,0.0000
26h 10m 3s,11.1,27.8,992.5,0.0000
26h 15m 3s,11.0,28.4,992.5,0.0000
26h 20m 3s,10.8,27.8,992.5,0.0000
26h 25m 3s,10.7,28.1,992.5,0.0000
26h 30m 3s,10.5,28.3,992.4,0.0000
26h 35m 3s,10.4,29.0,992.4,0.0000
26h 40m 3s,10.2,30.9,992.4,0.0000
26h 45m 3s,10.0,32.4,992.4,0.0000
26h 50m 3s,9.7,33.4,992.4,0.0000
26h 55m 3s,9.6,32.8,992.5,0.0000
27h 0m 3s,9.4,34.9,992.5,0.0000
27h 5m 3s,9.4,33.4,992.5,0.0000
27h 10m 3s,9.4,33.4,992.6,0.0000
27h 15m 3s,9.3,33.3,992.5,0.0000
27h 20m 3s,9.3,33.3,992.5,0.0000
27h 25m 3s,9.2,33.5,992.4,0.0000
27h 30m 3s,9.2,33.5,992.4,0.0000
27h 35m 3s,9.1,33.7,992.3,0.0000
27h 40m 3s,9.0,33.8,992.4,0.0000
27h 45m 3s,9.0,33.5,992.4,0.0000
27h 50m 3s,8.9,34.0,992.4,0.2794
27h 55m 3s,8.8,34.3,992.5,0.0000
28h 0m 3s,8.7,34.3,992.4,0.0000
28h 5m 3s,8.6,34.8,992.3,0.0000
28h 10m 3s,8.5,35.0,992.3,0.0000
28h 15m 3s,8.5,35.0,992.3,0.0000
28h 20m 3s,8.5,35.2,992.2,0.0000
28h 25m 3s,8.4,35.5,992.2,0.0000
28h 30m 3s,8.3,36.0,992.2,0.0000
28h 35m 3s,8.3,36.3,992.1,0.0000
28h 40m 3s,8.2,36.6,992.1,0.0000
28h 45m 3s,8.1,36.7,992.1,0.0000
28h 50m 3s,8.1,36.7,992.0,0.0000
28h 55m 3s,8.1,36.9,992.0,0.0000
29h 0m 3s,8.0,37.4,992.0,0.0000
29h 5m 3s,7.9,37.4,992.1,0.0000
29h 10m 3s,7.8,37.7,992.1,0.0000
29h 15m 3s,7.7,38.5,992.1,0.0000
29h 20m 3s,7.6,38.5,992.0,0.0000
29h 25m 3s,7.6,38.5,992.1,0.0000
29h 30m 3s,7.6,38.9,992.0,0.0000
29h 35m 3s,7.5,39.5,991.9,0.0000
29h 40m 3s,7.4,39.8,991.8,0.0000
29h 45m 3s,7.4,40.2,991.8,0.0000
29h 50m 3s,7.3,39.7,991.7,0.0000
29h 55m 3s,7.3,39.5,991.8,0.0000
30h 0m 3s,7.4,39.1,991.8,0.0000
30h 5m 3s,7.4,39.5,991.8,0.0000
30h 10m 3s,7.5,39.1,991.8,0.0000
30h 15m 3s,7.6,38.8,991.8,0.0000
30h 20m 3s,7.6,38.9,991.8,0.0000
30h 25m 3s,7.5,39.1,991.8,0.0000
30h 30m 3s,7.4,39.2,991.7,0.0000
30h 35m 3s,7.3,39.2,991.8,0.0000
30h 40m 3s,7.3,39.8,991.8,0.0000
30h 45m 3s,7.2,40.2,991.7,0.0000
30h 50m 3s,7.2,40.0,991.7,0.0000
30h 55m 3s,7.1,40.1,991.7,0.0000
31h 0m 3s,7.1,40.4,991.6,0.0000
31h 5m 3s,7.1,40.1,991.7,0.0000
31h 10m 3s,7.1,40.5,991.6,0.0000
31h 15m 3s,7.0,40.8,991.6,0.0000
31h 20m 3s,7.0,40.8,991.6,0.0000
31h 25m 3s,6.9,41.2,991.6,0.0000
31h 30m 3s,6.9,41.7,991.5,0.0000
31h 35m 3s,6.8,42.1,991.4,0.0000
31h 40m 3s,6.7,42.6,991.5,0.0000
31h 45m 3s,6.6,42.5,991.4,0.0000
31h 50m 3s,6.5,43.3,991.4,0.0000
31h 55m 3s,6.4,43.6,991.4,0.0000
32h 0m 3s,6.3,44.2,991.4,0.0000
32h 5m 3s,6.3,43.9,991.3,0.0000
32h 10m 3s,6.3,43.9,991.3,0.0000
32h 15m 4s,6.3,44.5,991.3,0.0000
32h 20m 4s,6.4,45.0,991.2,0.0000
32h 25m 4s,6.4,45.0,991.1,0.0000
32h 30m 4s,6.4,45.2,991.1,0.0000
32h 35m 4s,6.4,45.6,991.0,0.0000
32h 40m 4s,6.4,45.4,990.8,0.0000
32h 45m 4s,6.4,45.6,990.8,0.0000
32h 50m 4s,6.5,45.6,990.7,0.0000
32h 55m 4s,6.6,45.4,990.6,0.0000
33h 0m 4s,6.7,45.1,990.6,0.0000
33h 5m 4s,6.6,45.5,990.6,0.0000
33h 10m 4s,6.7,45.2,990.5,0.0000
33h 15m 4s,6.6,45.3,990.4,0.0000
33h 20m 4s,6.6,45.4,990.4,0.0000
33h 25m 4s,6.6,45.3,990.4,0.0000
33h 30m 4s,6.7,45.3,990.3,0.0000
33h 35m 4s,6.7,45.5,990.3,0.0000
33h 40m 4s,6.7,45.2,990.2,0.0000
33h 45m 4s,6.8,45.7,990.2,0.0000
33h 50m 4s,6.7,46.2,990.2,0.0000
33h 55m 4s,6.7,46.5,990.1,0.0000
34h 0m 4s,6.8,46.5,990.1,0.0000
34h 5m 4s,6.8,46.7,990.1,0.0000
34h 10m 4s,6.9,46.9,990.1,0.0000
34h 15m 4s,7.0,47.2,990.1,0.0000
34h 20m 4s,7.0,47.3,990.1,0.0000
34h 25m 4s,7.0,47.2,990.1,0.0000
34h 30m 4s,7.1,47.3,990.1,0.0000
34h 35m 4s,7.1,47.1,990.1,0.0000
34h 40m 4s,7.2,47.1,990.1,0.0000
34h 45m 4s,7.2,47.4,990.1,0.0000
34h 50m 4s,7.1,47.7,990.0,0.0000
34h 55m 4s,7.2,47.8,990.0,0.0000
35h 0m 4s,7.2,47.4,990.1,0.0000
35h 5m 4s,7.2,47.7,990.0,0.0000
35h 10m 4s,7.2,47.9,990.0,0.0000
35h 15m 4s,7.2,47.9,990.1,0.0000
35h 20m 4s,7.2,47.9,989.9,0.0000
35h 25m 4s,7.2,47.9,990.0,0.0000
35h 30m 4s,7.2,47.7,990.0,0.0000
35h 35m 4s,7.1,48.2,990.0,0.0000
35h 40m 4s,7.1,48.7,990.0,0.0000
35h 45m 4s,7.2,48.6,990.0,0.0000
35h 50m 4s,7.2,48.1,990.0,0.0000
35h 55m 4s,7.3,48.5,990.0,0.0000
36h 0m 4s,7.3,48.8,990.0,0.0000
36h 5m 4s,7.3,49.1,989.9,0.0000
36h 10m 4s,7.3,49.2,990.0,0.0000
36h 15m 4s,7.3,49.3,990.0,0.0000
36h 20m 4s,7.3,49.2,990.0,0.0000
36h 25m 4s,7.3,49.8,990.0,0.0000
36h 30m 4s,7.4,49.5,990.0,0.0000
36h 35m 4s,7.4,49.5,990.0,0.0000
36h 40m 4s,7.4,50.2,990.0,0.0000
36h 45m 4s,7.4,50.6,990.0,0.0000
36h 50m 4s,7.6,49.8,989.9,0.0000
36h 55m 4s,7.7,49.9,989.9,0.0000
37h 0m 4s,7.8,50.1,989.9,0.0000
37h 5m 4s,7.9,50.2,989.9,0.0000
37h 10m 4s,8.0,49.6,989.9,0.0000
37h 15m 4s,8.2,50.0,989.9,0.0000
37h 20m 4s,8.7,48.3,989.9,0.0000
37h 25m 4s,9.5,46.3,989.9,0.0000
37h 30m 4s,10.0,45.9,989.8,0.0000
37h 35m 4s,10.8,45.0,989.8,0.0000
37h 40m 4s,11.3,42.5,989.9,0.0000
37h 45m 4s,11.8,42.2,989.8,0.0000
37h 50m 4s,12.5,40.5,989.9,0.0000
37h 55m 4s,13.6,37.8,989.9,0.0000
38h 0m 4s,14.4,36.2,989.9,0.0000
38h 5m 4s,14.6,35.3,989.7,0.0000
38h 10m 4s,14.6,35.6,989.9,0.0000
38h 15m 4s,15.2,35.7,989.9,0.0000
38h 20m 4s,16.2,33.4,989.8,0.0000
38h 25m 4s,17.0,33.0,989.7,0.0000
38h 30m 4s,17.6,32.1,989.7,0.0000
38h 35m 4s,17.9,31.6,989.6,0.0000
38h 40m 4s,18.3,31.3,989.5,0.0000
38h 45m 4s,19.2,29.9,989.6,0.0000
38h 50m 4s,20.8,28.2,989.5,0.0000
38h 55m 4s,21.3,26.9,989.5,0.0000
39h 0m 4s,21.5,27.6,989.5,0.0000
39h 5m 4s,21.6,27.7,989.4,0.0000
39h 10m 4s,21.9,27.0,989.4,0.0000
39h 15m 4s,22.1,27.4,989.4,0.0000
39h 20m 4s,22.6,26.2,989.2,0.0000
39h 25m 4s,22.5,27.3,989.2,0.0000
39h 30m 4s,23.4,25.8,989.2,0.0000
39h 35m 4s,24.5,24.6,989.1,0.0000
39h 40m 4s,25.9,23.6,989.1,0.0000
39h 45m 4s,27.6,21.7,989.0,0.0000
39h 50m 4s,27.5,21.1,989.0,0.0000
39h 55m 4s,28.0,21.4,989.0,0.0000
40h 0m 4s,28.4,21.8,988.9,0.0000
40h 5m 4s,28.4,21.3,988.8,0.0000
40h 10m 4s,29.4,20.3,988.8,0.0000
40h 15m 4s,29.8,20.0,988.8,0.0000
40h 20m 5s,30.5,19.5,988.8,0.0000
40h 25m 5s,31.2,18.8,988.8,0.0000
40h 30m 5s,32.2,17.6,988.7,0.0000
40h 35m 5s,32.4,18.1,988.7,0.0000
40h 40m 5s,32.7,16.3,988.7,0.0000
40h 45m 5s,32.0,17.7,988.7,0.0000
40h 50m 5s,32.9,17.3,988.6,0.0000
40h 55m 5s,33.1,16.5,988.7,0.0000
41h 0m 5s,33.3,16.7,988.7,0.0000
41h 5m 5s,33.6,16.3,988.7,0.0000
41h 10m 5s,33.2,16.1,988.6,0.0000
41h 15m 5s,32.5,17.3,988.6,0.0000
41h 20m 5s,32.9,16.9,988.4,0.0000
41h 25m 5s,33.3,17.0,988.4,0.0000
41h 30m 5s,32.6,18.3,988.3,0.0000
41h 35m 5s,33.3,17.5,988.3,0.0000
41h 40m 5s,32.2,16.9,988.2,0.0000
41h 45m 5s,33.0,17.3,988.2,0.0000
41h 50m 5s,33.5,17.6,988.2,0.0000
41h 55m 5s,34.6,15.7,988.0,0.0000
42h 0m 5s,35.2,15.3,987.9,0.0000
42h 5m 5s,35.0,13.7,987.9,0.0000
42h 10m 5s,35.2,14.1,987.7,0.0000
42h 15m 5s,35.7,14.3,987.6,0.0000
42h 20m 5s,36.4,12.5,987.6,0.0000
42h 25m 5s,35.3,13.3,987.5,0.0000
42h 30m 5s,35.6,13.8,987.5,0.0000
42h 35m 5s,36.3,13.1,987.4,0.0000
42h 40m 5s,36.0,12.3,987.3,0.0000
42h 45m 5s,35.4,12.5,987.3,0.0000
42h 50m 5s,35.4,13.3,987.2,0.0000
42h 55m 5s,35.2,13.4,987.1,0.0000
43h 0m 5s,34.9,14.5,987.0,0.0000
43h 5m 5s,33.7,14.3,986.9,0.0000
43h 10m 5s,32.6,15.3,986.8,0.0000
43h 15m 5s,30.8,17.1,986.6,0.0000
43h 20m 5s,31.3,16.8,986.4,0.0000
43h 25m 5s,30.3,18.4,986.3,0.0000
43h 30m 5s,30.7,18.4,986.1,0.0000
43h 35m 5s,31.0,18.8,986.1,0.0000
43h 40m 5s,32.2,17.5,986.0,0.0000
43h 45m 5s,32.2,17.4,986.0,0.0000
43h 50m 5s,31.5,16.3,985.7,0.0000
43h 55m 5s,31.8,15.4,985.8,0.0000
44h 0m 5s,30.9,16.3,985.7,0.0000
44h 5m 5s,30.3,17.3,985.5,0.0000
44h 10m 5s,30.1,17.5,985.3,0.0000
44h 15m 5s,29.7,18.8,985.2,0.0000
44h 20m 5s,28.3,21.2,985.2,0.0000
44h 25m 5s,27.2,20.9,985.1,0.0000
44h 30m 5s,27.5,20.1,985.1,0.0000
44h 35m 5s,27.1,20.1,984.9,0.0000
